year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,deleted,is_accurate,is_pit_lap,is_green,fuel_kg_burned,lap_time_fuel_corr_s,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Silverstone,FP1,LAW,30,Racing Bulls,21.0,3.0,MEDIUM,5.0,True,90.973,28.642,37.05,25.281,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,90.973,91.86066941236243,-0.8876694123624276
2026,Silverstone,FP1,LAW,30,Racing Bulls,22.0,3.0,MEDIUM,6.0,True,110.421,33.759,43.905,32.757,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,110.421,91.86066941236243,18.56033058763758
2026,Silverstone,FP1,LAW,30,Racing Bulls,23.0,4.0,MEDIUM,7.0,False,,,47.084,31.468,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LAW,30,Racing Bulls,24.0,4.0,MEDIUM,8.0,False,91.221,28.884,37.005,25.332,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.221,91.86066941236243,-0.6396694123624229
2026,Silverstone,FP1,LAW,30,Racing Bulls,25.0,4.0,MEDIUM,9.0,False,119.989,37.954,48.744,33.291,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,119.989,91.86066941236243,28.128330587637578
2026,Silverstone,FP1,LAW,30,Racing Bulls,26.0,4.0,MEDIUM,10.0,False,121.163,35.639,45.636,39.888,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,121.163,91.86066941236243,29.30233058763757
2026,Silverstone,FP1,LAW,30,Racing Bulls,27.0,4.0,MEDIUM,11.0,False,,63.355,42.499,44.624,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LAW,30,Racing Bulls,28.0,4.0,MEDIUM,12.0,False,146.077,70.783,45.482,29.812,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,146.077,91.86066941236243,54.21633058763757
2026,Silverstone,FP1,OCO,31,Haas F1 Team,1.0,1.0,HARD,1.0,True,,,46.224,33.346,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,2.0,1.0,HARD,2.0,True,95.872,30.634,38.893,26.345,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.872,92.27598817187717,3.596011828122826
2026,Silverstone,FP1,OCO,31,Haas F1 Team,3.0,1.0,HARD,3.0,True,146.618,45.329,59.994,41.295,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,146.618,92.27598817187717,54.34201182812282
2026,Silverstone,FP1,OCO,31,Haas F1 Team,4.0,1.0,HARD,4.0,True,94.572,30.181,38.312,26.079,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.572,92.27598817187717,2.296011828122829
2026,Silverstone,FP1,OCO,31,Haas F1 Team,5.0,1.0,HARD,5.0,True,,48.554,63.035,39.116,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,6.0,1.0,HARD,6.0,True,93.03,29.441,37.611,25.978,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.03,92.27598817187717,0.7540118281228274
2026,Silverstone,FP1,OCO,31,Haas F1 Team,7.0,1.0,HARD,7.0,True,124.087,39.329,52.703,32.055,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,124.087,92.27598817187717,31.81101182812283
2026,Silverstone,FP1,OCO,31,Haas F1 Team,8.0,2.0,HARD,8.0,False,,80.309,50.211,32.772,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,9.0,2.0,HARD,9.0,False,93.206,29.591,37.764,25.851,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.206,92.27598817187717,0.9300118281228293
2026,Silverstone,FP1,OCO,31,Haas F1 Team,10.0,2.0,HARD,10.0,False,114.903,39.676,48.157,27.07,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,114.903,92.27598817187717,22.627011828122832
2026,Silverstone,FP1,OCO,31,Haas F1 Team,11.0,3.0,HARD,11.0,False,,,39.123,27.248,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,12.0,3.0,HARD,12.0,False,94.812,30.279,38.297,26.236,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.812,92.27598817187717,2.536011828122824
2026,Silverstone,FP1,OCO,31,Haas F1 Team,13.0,3.0,HARD,13.0,False,94.426,30.05,38.162,26.214,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.426,92.27598817187717,2.150011828122828
2026,Silverstone,FP1,OCO,31,Haas F1 Team,14.0,3.0,HARD,14.0,False,97.609,30.287,40.068,27.254,,12,,True,False,False,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,97.609,92.27598817187717,5.333011828122821
2026,Silverstone,FP1,OCO,31,Haas F1 Team,15.0,3.0,HARD,15.0,False,94.4,30.037,38.229,26.134,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.4,92.27598817187717,2.124011828122832
2026,Silverstone,FP1,OCO,31,Haas F1 Team,16.0,3.0,HARD,16.0,False,94.396,29.939,38.29,26.167,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.396,92.27598817187717,2.120011828122827
2026,Silverstone,FP1,OCO,31,Haas F1 Team,17.0,3.0,HARD,17.0,False,94.691,29.754,38.47,26.467,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.691,92.27598817187717,2.4150118281228288
2026,Silverstone,FP1,OCO,31,Haas F1 Team,18.0,3.0,HARD,18.0,False,94.801,29.828,38.65,26.323,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.801,92.27598817187717,2.525011828122828
2026,Silverstone,FP1,OCO,31,Haas F1 Team,19.0,4.0,SOFT,1.0,True,,,45.902,32.881,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.7090512699069,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,20.0,4.0,SOFT,2.0,True,91.821,29.053,37.332,25.436,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.821,92.7090512699069,-0.8880512699068959
2026,Silverstone,FP1,OCO,31,Haas F1 Team,21.0,4.0,SOFT,3.0,True,148.479,45.873,62.668,39.938,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,148.479,92.7090512699069,55.76994873009312
2026,Silverstone,FP1,OCO,31,Haas F1 Team,22.0,4.0,SOFT,4.0,True,123.699,46.325,48.252,29.122,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,123.699,92.7090512699069,30.989948730093104
2026,Silverstone,FP1,OCO,31,Haas F1 Team,23.0,4.0,SOFT,5.0,True,91.684,29.173,37.058,25.453,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.684,92.7090512699069,-1.0250512699068963
2026,Silverstone,FP1,OCO,31,Haas F1 Team,24.0,4.0,SOFT,6.0,True,,37.997,54.215,57.961,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.7090512699069,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,25.0,4.0,SOFT,7.0,True,126.366,42.449,47.293,36.624,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,126.366,92.7090512699069,33.656948730093106
2026,Silverstone,FP1,OCO,31,Haas F1 Team,26.0,4.0,SOFT,8.0,True,,62.254,49.695,39.283,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.7090512699069,
2026,Silverstone,FP1,OCO,31,Haas F1 Team,27.0,4.0,SOFT,9.0,True,133.557,57.28,45.686,30.591,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,133.557,92.7090512699069,40.847948730093094
2026,Silverstone,FP1,LIN,41,Racing Bulls,1.0,1.0,HARD,1.0,True,,,43.859,31.154,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,LIN,41,Racing Bulls,2.0,1.0,HARD,2.0,True,94.712,29.775,38.69,26.247,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.712,92.27598817187717,2.4360118281228296
2026,Silverstone,FP1,LIN,41,Racing Bulls,3.0,1.0,HARD,3.0,True,128.938,42.868,52.653,33.417,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,128.938,92.27598817187717,36.662011828122814
2026,Silverstone,FP1,LIN,41,Racing Bulls,4.0,1.0,HARD,4.0,True,93.075,29.419,37.732,25.924,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.075,92.27598817187717,0.7990118281228291
2026,Silverstone,FP1,LIN,41,Racing Bulls,5.0,1.0,HARD,5.0,True,145.877,43.49,64.115,38.272,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,145.877,92.27598817187717,53.601011828122836
2026,Silverstone,FP1,LIN,41,Racing Bulls,6.0,1.0,HARD,6.0,True,92.373,29.136,37.394,25.843,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,92.373,92.27598817187717,0.09701182812283093
2026,Silverstone,FP1,LIN,41,Racing Bulls,7.0,1.0,HARD,7.0,True,142.883,45.174,66.034,31.675,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,142.883,92.27598817187717,50.607011828122836
2026,Silverstone,FP1,LIN,41,Racing Bulls,8.0,1.0,HARD,8.0,True,92.506,29.236,37.43,25.84,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,92.506,92.27598817187717,0.2300118281228265
2026,Silverstone,FP1,LIN,41,Racing Bulls,9.0,1.0,HARD,9.0,True,,47.656,79.446,31.477,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,LIN,41,Racing Bulls,10.0,1.0,HARD,10.0,True,92.163,29.029,37.372,25.762,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,92.163,92.27598817187717,-0.11298817187717702
2026,Silverstone,FP1,LIN,41,Racing Bulls,11.0,1.0,HARD,11.0,True,99.795,35.371,39.109,25.315,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,99.795,92.27598817187717,7.519011828122828
2026,Silverstone,FP1,LIN,41,Racing Bulls,12.0,2.0,HARD,12.0,False,,,39.395,26.006,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,LIN,41,Racing Bulls,13.0,2.0,HARD,13.0,False,95.163,30.115,38.833,26.215,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.163,92.27598817187717,2.887011828122823
2026,Silverstone,FP1,LIN,41,Racing Bulls,14.0,2.0,HARD,14.0,False,94.749,30.06,38.618,26.071,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.749,92.27598817187717,2.4730118281228215
2026,Silverstone,FP1,LIN,41,Racing Bulls,15.0,2.0,HARD,15.0,False,95.043,30.172,38.736,26.135,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.043,92.27598817187717,2.7670118281228326
2026,Silverstone,FP1,LIN,41,Racing Bulls,16.0,2.0,HARD,16.0,False,94.463,29.88,38.588,25.995,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.463,92.27598817187717,2.18701182812282
2026,Silverstone,FP1,LIN,41,Racing Bulls,17.0,2.0,HARD,17.0,False,94.647,29.982,38.565,26.1,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.647,92.27598817187717,2.371011828122832
2026,Silverstone,FP1,LIN,41,Racing Bulls,18.0,2.0,HARD,18.0,False,95.038,30.183,38.701,26.154,,12,,True,False,False,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.038,92.27598817187717,2.762011828122823
2026,Silverstone,FP1,LIN,41,Racing Bulls,19.0,2.0,HARD,19.0,False,105.517,30.669,43.247,31.601,,21,,False,True,False,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,105.517,92.27598817187717,13.241011828122822
2026,Silverstone,FP1,LIN,41,Racing Bulls,20.0,3.0,MEDIUM,1.0,True,,,41.557,29.517,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LIN,41,Racing Bulls,21.0,3.0,MEDIUM,2.0,True,91.877,28.987,37.203,25.687,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.877,91.86066941236243,0.016330587637568783
2026,Silverstone,FP1,LIN,41,Racing Bulls,22.0,3.0,MEDIUM,3.0,True,142.942,43.911,60.859,38.172,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,142.942,91.86066941236243,51.08133058763758
2026,Silverstone,FP1,LIN,41,Racing Bulls,23.0,3.0,MEDIUM,4.0,True,120.748,40.635,50.411,29.701999999999998,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,120.748,91.86066941236243,28.887330587637578
2026,Silverstone,FP1,LIN,41,Racing Bulls,24.0,3.0,MEDIUM,5.0,True,91.339,28.766,37.05,25.523,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.339,91.86066941236243,-0.5216694123624279
2026,Silverstone,FP1,LIN,41,Racing Bulls,25.0,3.0,MEDIUM,6.0,True,97.484,31.307,39.977,26.2,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,97.484,91.86066941236243,5.623330587637568
2026,Silverstone,FP1,LIN,41,Racing Bulls,26.0,4.0,MEDIUM,7.0,False,,,44.242,28.898,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LIN,41,Racing Bulls,27.0,4.0,MEDIUM,8.0,False,110.042,29.502,51.354,29.186,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,110.042,91.86066941236243,18.181330587637575
2026,Silverstone,FP1,LIN,41,Racing Bulls,28.0,4.0,MEDIUM,9.0,False,92.104,29.202,37.335,25.567,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,92.104,91.86066941236243,0.24333058763757265
2026,Silverstone,FP1,LIN,41,Racing Bulls,29.0,4.0,MEDIUM,10.0,False,125.105,36.64,53.066,35.399,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,125.105,91.86066941236243,33.24433058763758
2026,Silverstone,FP1,LIN,41,Racing Bulls,30.0,4.0,MEDIUM,11.0,False,,40.599,51.586,71.304,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LIN,41,Racing Bulls,31.0,4.0,MEDIUM,12.0,False,,32.316,53.151,74.076,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,LIN,41,Racing Bulls,32.0,4.0,MEDIUM,13.0,False,103.345,32.244,41.398,29.703,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,103.345,91.86066941236243,11.484330587637572
2026,Silverstone,FP1,COL,43,Alpine,1.0,1.0,HARD,1.0,True,,,44.329,30.24,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,COL,43,Alpine,2.0,1.0,HARD,2.0,True,95.306,30.076,38.659,26.571,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.306,92.27598817187717,3.0300118281228237
2026,Silverstone,FP1,COL,43,Alpine,3.0,1.0,HARD,3.0,True,,46.89,60.924,47.626,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,COL,43,Alpine,4.0,1.0,HARD,4.0,True,95.634,30.096,38.609,26.929,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,95.634,92.27598817187717,3.3580118281228266
2026,Silverstone,FP1,COL,43,Alpine,5.0,1.0,HARD,5.0,True,140.932,46.1,58.956,35.876,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,140.932,92.27598817187717,48.656011828122814
2026,Silverstone,FP1,COL,43,Alpine,6.0,1.0,HARD,6.0,True,113.907,32.766,48.884,32.257,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,113.907,92.27598817187717,21.631011828122823
2026,Silverstone,FP1,COL,43,Alpine,7.0,1.0,HARD,7.0,True,93.612,29.514,37.828,26.27,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.612,92.27598817187717,1.336011828122821
2026,Silverstone,FP1,COL,43,Alpine,8.0,1.0,HARD,8.0,True,126.169,45.707,47.536,32.926,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,126.169,92.27598817187717,33.89301182812282
2026,Silverstone,FP1,COL,43,Alpine,9.0,2.0,HARD,9.0,False,,71.254,48.505,32.434,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,COL,43,Alpine,10.0,3.0,HARD,10.0,False,,,40.293,27.247,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,COL,43,Alpine,11.0,3.0,HARD,11.0,False,97.336,29.672,40.711,26.953,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,97.336,92.27598817187717,5.060011828122825
2026,Silverstone,FP1,COL,43,Alpine,12.0,3.0,HARD,12.0,False,93.774,29.872,38.111,25.791,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.774,92.27598817187717,1.4980118281228272
2026,Silverstone,FP1,COL,43,Alpine,13.0,3.0,HARD,13.0,False,93.928,29.791,37.949,26.188,,12,,True,False,False,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.928,92.27598817187717,1.6520118281228235
2026,Silverstone,FP1,COL,43,Alpine,14.0,3.0,HARD,14.0,False,93.408,29.66,37.812,25.936,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.408,92.27598817187717,1.1320118281228275
2026,Silverstone,FP1,COL,43,Alpine,15.0,3.0,HARD,15.0,False,93.72,29.858,37.9,25.962,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.72,92.27598817187717,1.4440118281228251
2026,Silverstone,FP1,COL,43,Alpine,16.0,3.0,HARD,16.0,False,93.997,29.709,38.237,26.051,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.997,92.27598817187717,1.7210118281228262
2026,Silverstone,FP1,COL,43,Alpine,17.0,3.0,HARD,17.0,False,93.655,29.69,38.047,25.918,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,93.655,92.27598817187717,1.3790118281228274
2026,Silverstone,FP1,COL,43,Alpine,18.0,3.0,HARD,18.0,False,94.265,29.666,38.607,25.992,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.265,92.27598817187717,1.9890118281228268
2026,Silverstone,FP1,COL,43,Alpine,19.0,4.0,MEDIUM,1.0,True,,,43.552,28.954,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,91.86066941236243,
2026,Silverstone,FP1,COL,43,Alpine,20.0,4.0,MEDIUM,2.0,True,91.076,28.792,36.959,25.325,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.076,91.86066941236243,-0.7846694123624331
2026,Silverstone,FP1,COL,43,Alpine,21.0,4.0,MEDIUM,3.0,True,127.421,42.791,50.596,34.034,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,127.421,91.86066941236243,35.56033058763758
2026,Silverstone,FP1,COL,43,Alpine,22.0,4.0,MEDIUM,4.0,True,128.638,50.675,48.594,29.369,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,128.638,91.86066941236243,36.77733058763758
2026,Silverstone,FP1,COL,43,Alpine,23.0,4.0,MEDIUM,5.0,True,90.966,28.726,36.964,25.276,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,90.966,91.86066941236243,-0.8946694123624326
2026,Silverstone,FP1,COL,43,Alpine,24.0,4.0,MEDIUM,6.0,True,109.824,38.655,44.282,26.887,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,109.824,91.86066941236243,17.96333058763757
2026,Silverstone,FP1,COL,43,Alpine,25.0,5.0,HARD,19.0,False,135.562,61.529,44.04,29.993,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,135.562,92.27598817187717,43.28601182812284
2026,Silverstone,FP1,COL,43,Alpine,26.0,5.0,HARD,20.0,False,114.523,33.094,41.305,40.124,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,114.523,92.27598817187717,22.247011828122822
2026,Silverstone,FP1,COL,43,Alpine,27.0,5.0,HARD,21.0,False,145.207,57.191,42.296,45.72,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,145.207,92.27598817187717,52.93101182812282
2026,Silverstone,FP1,COL,43,Alpine,28.0,5.0,HARD,22.0,False,125.254,57.489,41.218,26.547,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,125.254,92.27598817187717,32.97801182812283
2026,Silverstone,FP1,HAM,44,Ferrari,1.0,1.0,HARD,1.0,True,,,44.507,29.632,,1,,False,True,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,HAM,44,Ferrari,2.0,1.0,HARD,2.0,True,94.696,30.386,38.14,26.17,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,94.696,92.27598817187717,2.4200118281228242
2026,Silverstone,FP1,HAM,44,Ferrari,3.0,1.0,HARD,3.0,True,136.201,40.703,58.878,36.62,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,136.201,92.27598817187717,43.92501182812282
2026,Silverstone,FP1,HAM,44,Ferrari,4.0,1.0,HARD,4.0,True,91.877,29.515,37.183,25.179,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.877,92.27598817187717,-0.3989881718771784
2026,Silverstone,FP1,HAM,44,Ferrari,5.0,1.0,HARD,5.0,True,147.522,48.348,65.188,33.986,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,147.522,92.27598817187717,55.24601182812282
2026,Silverstone,FP1,HAM,44,Ferrari,6.0,1.0,HARD,6.0,True,91.434,29.275,37.093,25.066,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,91.434,92.27598817187717,-0.8419881718771762
2026,Silverstone,FP1,HAM,44,Ferrari,7.0,1.0,HARD,7.0,True,,58.802,79.384,36.75,,1,,False,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,,92.27598817187717,
2026,Silverstone,FP1,HAM,44,Ferrari,8.0,1.0,HARD,8.0,True,116.889,32.858,50.693,33.338,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,116.889,92.27598817187717,24.613011828122822
2026,Silverstone,FP1,HAM,44,Ferrari,9.0,1.0,HARD,9.0,True,115.042,29.244,41.709,44.089,,1,,True,False,True,,,8.5,22.023809523809526,40.70119047619047,False,0.0,0.0,0.0,0.0,0.0,115.042,92.27598817187717,22.766011828122828
