session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,11,PER,9.0,1.0,MEDIUM,9.0,87.05,85.6,5.1647859739235145,inf,0,24.4,37.6,6.533854088726745,3.283652228486008,0.06485148030734898,11,1,33.7,0.7000000000000014,11.0,-14.4,1
R,11,PER,10.0,1.0,MEDIUM,10.0,87.595,83.8,5.267858159063328,inf,0,24.5,36.7,6.508474786300736,3.332817854086133,0.029208171835204622,11,1,31.099999999999973,3.800000000000003,11.9,-16.2,1
R,11,PER,11.0,1.0,MEDIUM,11.0,97.875,82.0,5.327876168789581,inf,1,24.4,36.4,3.856936641936615,3.435755386900214,1.5677257035434025,6,0,19.900000000000002,0.0,19.5,-18.0,0
R,11,PER,12.0,1.0,MEDIUM,12.0,116.537,80.2,5.3706380281276624,inf,1,24.5,36.5,3.110589467095347,2.670465165250311,2.4043897284284586,7,0,10.800000000000015,0.0,30.5,-19.8,0
R,11,PER,13.0,1.0,MEDIUM,13.0,110.001,78.4,5.424950017481403,inf,1,24.6,36.8,3.9427679829587046,3.2168234423505733,2.6018651433316933,9,0,14.800000000000002,0.0,21.700000000000003,-21.6,0
R,11,PER,14.0,1.0,MEDIUM,14.0,87.084,76.6,5.497168225293202,inf,0,24.3,36.6,6.405168508765214,3.2584471945389337,0.01186830887640444,12,0,35.90000000000001,0.0,11.5,-23.400000000000002,1
R,11,PER,15.0,1.0,MEDIUM,15.0,88.137,74.8,5.568344503761097,inf,0,24.3,38.4,6.243149528441707,3.2598918859997985,0.6970317713162375,11,0,30.999999999999996,0.0,13.3,-25.2,1
R,11,PER,16.0,1.0,MEDIUM,16.0,91.277,73.0,5.631211781821365,inf,1,24.5,39.1,6.740216686170064,3.6603844326735144,0.028836880064798183,12,0,30.000000000000025,0.0,16.6,-27.0,1
R,11,PER,17.0,1.0,MEDIUM,17.0,88.615,71.2,5.69035945432406,inf,0,24.6,36.7,6.386161336068834,3.354807870284467,0.6914468322730882,10,1,31.300000000000026,0.40000000000000424,14.0,-28.8,1
R,11,PER,20.0,2.0,HARD,1.0,86.49,65.8,5.823045895483019,inf,0,24.6,35.7,6.767883133872719,3.2427961059588593,0.045216060576014835,12,1,27.799999999999983,0.7999999999999957,12.5,0.0,1
R,11,PER,21.0,2.0,HARD,2.0,87.262,64.0,5.87493073085203,inf,0,24.6,35.9,6.0640073280492395,3.22621351167214,0.28827814048262057,12,0,27.999999999999993,0.0,11.9,-1.8,1
R,11,PER,22.0,2.0,HARD,3.0,89.083,62.199999999999996,5.924255797414532,inf,0,24.5,36.6,5.101788858693796,3.1897697709923247,1.3250442005341456,12,0,24.700000000000003,0.0,16.5,-3.6,1
R,11,PER,23.0,2.0,HARD,4.0,87.457,60.4,5.971261839790462,inf,0,24.6,37.0,5.99004265365422,3.283099321998203,0.9071667492471207,12,0,28.099999999999994,0.0,13.8,-5.4,1
R,11,PER,24.0,2.0,HARD,5.0,89.284,58.6,6.013715156042802,inf,0,24.8,37.6,5.618391491658706,3.377617218399403,0.9732080330072266,14,0,20.199999999999996,0.0,17.400000000000002,-7.2,1
R,11,PER,25.0,2.0,HARD,6.0,87.093,56.8,6.052089168924417,inf,0,24.8,37.4,6.738065883061932,3.3110236013648136,0.20919350235484727,11,0,33.499999999999986,0.0,11.600000000000001,-9.0,1
R,11,PER,26.0,2.0,HARD,7.0,88.588,55.0,6.093569770045136,inf,0,24.8,36.5,6.256946146198163,3.6336635857264774,0.6178656679692014,15,0,33.40000000000001,0.0,14.100000000000001,-10.8,1
R,11,PER,27.0,2.0,HARD,8.0,88.352,53.199999999999996,6.129050210060545,inf,0,24.8,36.3,5.668710183893092,3.2601308173137387,0.3923670223202162,14,0,24.79999999999999,0.0,11.600000000000001,-12.6,1
R,11,PER,28.0,2.0,HARD,9.0,89.249,51.4,6.1675164908883415,inf,0,24.9,36.1,6.0977529217037025,3.281591639587497,1.0650272324954013,17,0,29.900000000000006,0.0,14.5,-14.4,1
R,11,PER,29.0,2.0,HARD,10.0,86.934,49.6,6.20455776256869,inf,0,25.3,36.1,6.2514187719675425,3.384088864565875,0.43541616189485277,11,1,32.599999999999994,0.8000000000000028,12.600000000000001,-16.2,1
R,11,PER,30.0,2.0,HARD,11.0,87.419,47.8,6.240275845170769,inf,0,25.3,37.6,6.242689957130483,3.4417042414128565,0.43540655362460823,14,1,30.7,0.8999999999999971,13.100000000000001,-18.0,1
R,11,PER,31.0,2.0,HARD,12.0,90.506,46.0,6.278521424165844,inf,1,25.2,37.0,5.0821898848457625,3.1705792086118265,1.3621252872309577,11,0,26.600000000000016,0.0,16.3,-19.8,1
R,11,PER,32.0,2.0,HARD,13.0,94.972,44.199999999999996,6.311734809152915,inf,1,25.1,37.7,6.244950386478839,3.7774094615280855,0.29765028962605977,12,0,22.899999999999977,0.0,12.8,-21.6,1
R,11,PER,33.0,2.0,HARD,14.0,93.478,42.4,6.333279628139691,inf,1,25.0,37.3,5.597813686485933,2.8470509675878892,0.9525189295201929,8,0,25.50000000000001,0.0,16.7,-23.400000000000002,1
R,11,PER,34.0,2.0,HARD,15.0,87.151,40.6,6.354370040797351,inf,0,25.3,37.6,5.994462430389159,3.438337681240131,0.6028304414469902,13,0,29.500000000000018,0.0,13.4,-25.2,1
R,11,PER,35.0,2.0,HARD,16.0,89.226,38.8,6.385194398997726,inf,0,25.2,37.8,5.248004709308329,3.1547835638834636,1.0967193343561052,12,0,27.700000000000003,0.0,16.400000000000002,-27.0,1
R,11,PER,36.0,2.0,HARD,17.0,88.891,37.0,6.413458957167357,inf,0,25.1,36.7,5.857364190109396,3.4664428326521577,0.750643778602575,10,0,24.400000000000002,0.0,16.5,-28.8,1
R,11,PER,37.0,2.0,HARD,18.0,87.081,35.2,6.439350371100098,inf,0,25.1,35.9,6.090801026014532,3.529154627023518,0.6150748138803437,14,0,29.40000000000001,0.0,13.100000000000001,-30.6,1
R,11,PER,38.0,2.0,HARD,19.0,86.93,33.39999999999999,6.464588303689961,inf,0,25.0,35.7,6.403663535636188,3.5359178715741426,0.30397421197757885,11,0,32.2,0.0,12.4,-32.4,1
R,11,PER,39.0,2.0,HARD,20.0,87.099,31.599999999999994,6.489204931325317,inf,0,25.0,35.4,6.56364753231845,3.4713280651610665,0.05380799478166049,12,0,30.4,0.0,12.3,-34.2,1
R,11,PER,40.0,2.0,HARD,21.0,89.198,29.799999999999997,6.513230110912307,inf,0,25.0,35.5,6.019992502823925,3.5512645417429214,0.7450981928190865,10,0,31.8,0.0,15.0,-36.0,1
R,11,PER,41.0,2.0,HARD,22.0,89.219,28.0,6.536691597591305,inf,0,25.1,35.5,5.803990349484653,3.5417623793464417,0.9435881070084355,12,0,29.300000000000004,0.0,15.100000000000001,-37.800000000000004,1
R,11,PER,42.0,2.0,HARD,23.0,87.956,26.200000000000003,6.561030665896573,inf,0,25.2,36.1,5.616437633564065,3.4190288518015164,0.894001158844308,10,0,27.800000000000008,0.0,13.3,-39.6,1
R,11,PER,45.0,3.0,SOFT,1.0,86.314,20.799999999999997,6.626717749249025,inf,0,25.1,35.6,6.5685867515256,3.3354265442964612,0.2011966285326864,12,0,29.000000000000018,0.0,13.5,0.0,1
R,11,PER,46.0,3.0,SOFT,2.0,88.095,19.0,6.647688373563329,inf,1,25.2,35.8,6.583282186312074,3.330443791263063,0.608639481339633,12,1,30.30000000000001,1.1,11.100000000000001,-1.8,1
R,11,PER,47.0,3.0,SOFT,3.0,86.07,17.200000000000003,6.666956792429207,inf,0,25.1,36.8,6.815314904503931,3.31597502412883,0.12834803010690968,11,0,31.600000000000005,0.0,11.100000000000001,-3.6,1
R,11,PER,48.0,3.0,SOFT,4.0,86.151,15.399999999999991,6.687108607866515,inf,0,25.2,36.5,6.479559776005234,3.3178662778954733,0.2720402014158805,12,0,30.800000000000015,0.0,11.8,-5.4,1
R,11,PER,49.0,3.0,SOFT,5.0,86.21,13.599999999999994,6.70808408385307,inf,0,25.3,35.9,6.558635831237474,3.2778543559151685,0.04324918703955611,13,0,33.199999999999996,0.0,11.700000000000001,-7.2,1
R,11,PER,50.0,3.0,SOFT,6.0,86.085,11.799999999999997,6.728628613084702,inf,0,25.3,35.6,6.617193423614072,3.2322472231469614,0.19662883614343468,11,1,32.7,0.6,11.100000000000001,-9.0,1
R,11,PER,51.0,3.0,SOFT,7.0,86.2,10.0,6.748759547491679,inf,0,25.3,35.0,6.5940739998482645,3.199653296231329,0.0650340161293092,13,0,33.59999999999999,0.0,10.3,-10.8,1
R,11,PER,52.0,3.0,SOFT,8.0,86.412,8.200000000000003,6.767343125265392,inf,0,25.3,34.8,6.712447225032927,3.433556476820322,0.06203655976952306,14,0,29.800000000000022,0.0,11.0,-12.6,1
R,11,PER,53.0,3.0,SOFT,9.0,86.13,6.3999999999999915,6.784457062637643,inf,0,25.2,34.6,6.587810311360407,3.3232724617990934,0.6697965084213044,15,0,29.800000000000026,0.0,11.700000000000001,-14.4,1
R,11,PER,54.0,3.0,SOFT,10.0,89.959,4.599999999999994,6.805722553416985,inf,1,25.2,34.6,6.323726584466488,3.382448565003479,0.7470116191871108,14,0,28.89999999999998,0.0,15.100000000000001,-16.2,1
R,11,PER,55.0,3.0,SOFT,11.0,88.957,2.799999999999997,6.825460036255307,inf,1,25.1,34.5,5.956763327761697,3.420740576322146,0.9655922964987861,11,1,33.70000000000001,0.5000000000000057,13.600000000000001,-18.0,1
R,12,ANT,1.0,1.0,MEDIUM,1.0,96.966,100.0,1.9459101490553132,inf,1,24.2,36.6,4.487540513479433,2.202815451149514,1.1551414564085234,14,0,24.000000000000036,0.0,15.8,0.0,0
R,12,ANT,2.0,1.0,MEDIUM,2.0,87.129,98.2,3.295836866004329,inf,1,24.2,36.0,5.421467736121814,3.033511125640072,1.2617325001215078,14,1,29.699999999999996,2.1,15.600000000000001,-1.8,1
R,12,ANT,3.0,1.0,MEDIUM,3.0,85.463,96.4,3.828641396489095,inf,1,24.1,36.1,4.815208267247442,2.9060929699080225,1.5895149247377485,17,0,33.10000000000001,0.0,14.700000000000001,-3.6,1
R,12,ANT,4.0,1.0,MEDIUM,4.0,85.411,94.6,4.189654742026425,inf,1,24.1,36.1,4.936686304331481,2.7634392007969057,1.6313156105682134,16,1,29.399999999999995,0.49999999999999856,14.0,-5.4,1
R,12,ANT,5.0,1.0,MEDIUM,5.0,84.499,92.8,4.442651256490317,inf,0,24.2,35.1,5.257060888246237,2.6753845386169433,0.7643359393472262,20,0,28.800000000000015,0.0,14.5,-7.2,1
R,12,ANT,6.0,1.0,MEDIUM,6.0,84.024,91.0,4.634728988229636,inf,0,24.2,35.3,5.748861026911417,2.4082857239461086,0.4369299531962534,18,0,23.300000000000015,0.0,14.100000000000001,-9.0,1
R,12,ANT,7.0,1.0,MEDIUM,7.0,83.835,89.2,4.804021044733257,inf,0,24.3,35.8,6.217522781331864,2.3458314211566633,0.10228125737544035,18,0,27.10000000000002,0.0,12.200000000000001,-10.8,1
R,12,ANT,8.0,1.0,MEDIUM,8.0,83.683,87.4,4.955827057601261,inf,0,24.5,36.6,6.000048042894029,2.3445948063636126,0.3080773463518294,20,0,26.20000000000001,0.0,12.8,-12.6,1
R,12,ANT,9.0,1.0,MEDIUM,9.0,83.908,85.6,5.087596335232384,inf,0,24.4,38.1,5.904984774159958,2.5181557325416577,0.3282214586224633,14,0,28.499999999999996,0.0,12.5,-14.4,1
R,12,ANT,10.0,1.0,MEDIUM,10.0,84.037,83.8,5.198497031265826,inf,0,24.5,36.7,5.339421270341572,2.5904148622226,0.73969861218626,17,0,27.300000000000004,0.0,13.700000000000001,-16.2,1
R,12,ANT,11.0,1.0,MEDIUM,11.0,83.89,82.0,5.298317366548036,inf,0,24.4,36.6,5.393616855848288,2.649665192296335,0.833816034054823,14,0,28.49999999999997,0.0,12.600000000000001,-18.0,1
R,12,ANT,14.0,2.0,HARD,1.0,86.679,76.6,5.459585514144159,inf,1,24.3,36.6,5.771185760406706,2.357610556789764,0.24796089778025532,16,1,28.999999999999986,0.39999999999999714,12.600000000000001,0.0,1
R,12,ANT,15.0,2.0,HARD,2.0,83.287,74.8,5.529429087511423,inf,0,24.3,37.3,5.975529059977077,2.6051459721594883,0.5033465702094981,14,0,35.90000000000001,0.0,12.600000000000001,-1.8,1
R,12,ANT,16.0,2.0,HARD,3.0,83.618,73.0,5.594711379601839,inf,0,24.3,38.4,5.677080682711011,2.3692336474646996,0.016490728946749408,18,0,25.800000000000022,0.0,11.700000000000001,-3.6,1
R,12,ANT,17.0,2.0,HARD,4.0,83.26,71.2,5.652489180268651,inf,0,24.6,37.7,6.021598128193778,2.247211304374464,0.037041152773672266,21,0,31.500000000000018,0.0,12.8,-5.4,1
R,12,ANT,18.0,2.0,HARD,5.0,90.982,69.4,5.71042701737487,inf,1,24.6,36.7,4.496557234503019,2.232245985642721,0.552563415015857,13,0,21.700000000000003,0.0,17.6,-7.2,1
R,12,ANT,19.0,2.0,HARD,6.0,115.334,67.6,5.749392985908253,inf,1,24.7,35.9,0.0,1.2269390936000588,4.0,0,0,0.0,0.0,26.0,-9.0,0
R,12,ANT,20.0,2.0,HARD,7.0,88.479,65.8,5.786897381366708,inf,1,24.6,35.8,4.727891894981223,1.8489738506194298,0.5329920435188957,13,1,23.099999999999998,0.7000000000000014,14.3,-10.8,1
R,12,ANT,21.0,2.0,HARD,8.0,82.781,64.0,5.83773044716594,inf,0,24.6,35.7,5.846080726646955,2.298677216218306,0.013052815982105562,19,0,26.80000000000001,0.0,11.200000000000001,-12.6,1
R,12,ANT,22.0,2.0,HARD,9.0,82.862,62.199999999999996,5.883322388488279,inf,0,24.6,36.4,6.182314276926709,2.419550923168106,0.08167335780858631,16,1,23.100000000000023,0.5000000000000003,11.600000000000001,-14.4,1
R,12,ANT,23.0,2.0,HARD,10.0,82.582,60.4,5.929589143389895,inf,0,24.5,36.6,6.0353236091022815,2.2730750660297567,0.011427312955982353,17,0,28.599999999999994,0.0,11.600000000000001,-16.2,1
R,12,ANT,24.0,2.0,HARD,11.0,83.222,58.6,5.973809611869261,inf,0,24.6,37.0,5.681285637767811,2.4206754385790643,0.41554513525192915,14,1,23.000000000000007,1.4999999999999987,13.4,-18.0,1
R,12,ANT,25.0,2.0,HARD,12.0,84.545,56.8,6.0112671744041615,inf,1,24.8,37.6,6.074466959294572,2.972508052812663,0.5412774859715336,13,2,26.800000000000004,7.499999999999998,13.9,-19.8,1
R,12,ANT,26.0,2.0,HARD,13.0,83.138,55.0,6.049733455231958,inf,0,24.8,37.4,5.928250389282294,2.355276017059036,0.03608806087482078,18,1,29.499999999999993,0.5000000000000057,12.4,-21.6,1
R,12,ANT,27.0,2.0,HARD,14.0,83.103,53.199999999999996,6.089044875446846,inf,0,24.9,37.1,5.893136486054093,2.4608945775986824,0.11606245565263637,18,1,25.900000000000006,0.8000000000000028,12.200000000000001,-23.400000000000002,1
R,12,ANT,28.0,2.0,HARD,15.0,83.03,51.4,6.124683390894205,inf,0,24.8,36.3,5.83589461844219,2.3540724936365223,0.10838494989825154,17,0,26.9,0.0,12.700000000000001,-25.2,1
R,12,ANT,29.0,2.0,HARD,16.0,82.968,49.6,6.159095388491933,inf,0,24.8,36.1,5.860568288290752,2.3653150646388634,0.06263142730403871,18,0,30.90000000000001,0.0,13.3,-27.0,1
R,12,ANT,30.0,2.0,HARD,17.0,82.889,47.8,6.194405391104672,inf,0,25.3,36.1,5.749739586826693,2.310257455900375,0.1403706876387478,16,0,27.09999999999999,0.0,12.8,-28.8,1
R,12,ANT,31.0,2.0,HARD,18.0,82.88,46.0,6.230481447578482,inf,0,25.2,37.3,5.5921625186942165,2.5683986095538582,0.4722797459559417,17,0,29.700000000000035,0.0,12.200000000000001,-30.6,1
R,12,ANT,32.0,2.0,HARD,19.0,83.239,44.199999999999996,6.263398262591624,inf,0,25.3,37.6,5.507243886255322,2.5684430729629515,0.4983648645411059,15,0,30.899999999999984,0.0,14.100000000000001,-32.4,1
R,12,ANT,33.0,2.0,HARD,20.0,83.017,42.4,6.295266001439646,inf,0,25.1,37.2,5.2692553565982845,2.5792278758069846,0.68082676515311,18,0,29.50000000000001,0.0,12.9,-34.2,1
R,12,ANT,34.0,2.0,HARD,21.0,98.387,40.6,6.318968113746434,inf,1,25.1,37.7,3.950140160770158,3.060168036282766,2.5239746207769014,10,0,19.100000000000005,0.0,21.1,-36.0,0
R,12,ANT,35.0,2.0,HARD,22.0,83.292,38.8,6.340359303727752,inf,0,25.2,37.2,5.254905825302256,2.5056230342801715,0.5966335926553278,16,0,28.799999999999997,0.0,13.600000000000001,-37.800000000000004,1
R,12,ANT,36.0,2.0,HARD,23.0,82.865,37.0,6.363028103540465,inf,0,25.3,37.6,5.513610438480313,2.388616029663153,0.3988895425773127,14,0,28.09999999999999,0.0,12.700000000000001,-39.6,1
R,12,ANT,37.0,2.0,HARD,24.0,82.966,35.2,6.39024066706535,inf,0,25.2,37.0,5.790731372098616,2.3636557384995522,0.16438697961331103,15,0,29.1,0.0,11.9,-41.4,1
R,12,ANT,38.0,2.0,HARD,25.0,82.989,33.39999999999999,6.416732282512326,inf,0,25.1,36.7,5.8225908411171545,2.3491799310689103,0.12549689365096145,17,0,23.300000000000004,0.0,12.4,-43.2,1
R,12,ANT,39.0,2.0,HARD,26.0,82.921,31.599999999999994,6.4425401664681985,inf,0,25.1,35.9,6.045512166310006,2.312298304572376,0.060381612129357914,17,0,28.399999999999984,0.0,12.3,-45.0,1
R,12,ANT,40.0,2.0,HARD,27.0,82.672,29.799999999999997,6.467698726104354,inf,0,25.0,35.5,5.706252929756522,2.339883419944707,0.2717329632213827,15,0,27.600000000000005,0.0,12.0,-46.800000000000004,1
R,12,ANT,41.0,2.0,HARD,28.0,82.928,28.0,6.492239835020471,inf,0,25.0,35.4,5.8148936846514125,2.3799670829134407,0.076657398256335,16,1,32.70000000000001,1.3000000000000003,13.100000000000001,-48.6,1
R,12,ANT,42.0,2.0,HARD,29.0,82.942,26.200000000000003,6.51471269087253,inf,0,25.0,35.5,5.629623266397261,2.411368420471491,0.2627254008945506,13,1,30.00000000000001,0.4000000000000007,13.5,-50.4,1
R,12,ANT,43.0,2.0,HARD,30.0,83.015,24.39999999999999,6.535241271013659,inf,0,25.1,35.5,5.3446602864499315,2.467001404743479,0.5531195141628471,15,0,24.10000000000001,0.0,14.3,-52.2,1
R,12,ANT,44.0,2.0,HARD,31.0,83.079,22.599999999999994,6.558197802812269,inf,0,25.2,36.1,5.483031219096196,2.4536885456681716,0.4448911035917335,14,0,27.79999999999999,0.0,13.9,-54.0,1
R,12,ANT,45.0,2.0,HARD,32.0,83.123,20.799999999999997,6.580639137284949,inf,0,25.1,36.6,5.326782896353247,2.364477780997648,0.5263920533376546,14,0,28.200000000000024,0.0,14.8,-55.800000000000004,1
R,12,ANT,46.0,2.0,HARD,33.0,83.038,19.0,6.601230118728877,inf,0,25.1,36.2,5.248180298221493,2.4170199611173437,0.6785994528992789,14,0,26.10000000000001,0.0,13.8,-57.6,1
R,12,ANT,47.0,2.0,HARD,34.0,83.066,17.200000000000003,6.620073206530356,inf,0,25.1,35.7,5.416525973405278,2.533411012060757,0.5703726163790991,15,1,29.899999999999988,0.6,14.100000000000001,-59.4,1
R,12,ANT,48.0,2.0,HARD,35.0,82.992,15.399999999999991,6.635946555686647,inf,0,25.1,35.4,5.332365896631665,2.621148133213196,0.7892263914350187,17,0,24.899999999999988,0.0,12.5,-61.2,1
R,12,ANT,49.0,2.0,HARD,36.0,83.245,13.599999999999994,6.654152520183219,inf,0,25.2,35.8,5.877028004609788,2.3424429083326954,0.19917357091024449,15,0,26.499999999999993,0.0,13.9,-63.0,1
R,12,ANT,50.0,2.0,HARD,37.0,82.903,11.799999999999997,6.674561391814426,inf,0,25.2,36.5,5.742135970345364,2.3478808214350666,0.3111515076171799,15,0,26.00000000000001,0.0,12.700000000000001,-64.8,1
R,12,ANT,51.0,2.0,HARD,38.0,82.625,10.0,6.694562058521095,inf,0,25.2,36.4,5.956010264701707,2.352113275197407,0.06101062032784842,16,0,29.400000000000023,0.0,13.5,-66.60000000000001,1
R,12,ANT,52.0,2.0,HARD,39.0,82.558,8.200000000000003,6.715383386334681,inf,0,25.3,35.9,5.554059678927138,2.3276985046635694,0.3089485007956402,17,0,28.999999999999982,0.0,13.100000000000001,-68.4,1
R,12,ANT,53.0,2.0,HARD,40.0,82.613,6.3999999999999915,6.7357800142423265,inf,0,25.3,35.3,5.511551086196231,2.484929366740794,0.5244204383473838,16,0,30.30000000000002,0.0,13.100000000000001,-70.2,1
R,12,ANT,54.0,2.0,HARD,41.0,82.842,4.599999999999994,6.754604099487962,inf,0,25.3,35.0,5.01113343079482,2.4386644931969483,0.8724415025566908,17,0,27.899999999999977,0.0,13.200000000000001,-72.0,1
R,12,ANT,55.0,2.0,HARD,42.0,82.928,2.799999999999997,6.77078942390898,inf,0,25.3,34.8,5.060660050587028,2.6782086781934202,1.074808836822682,16,0,29.30000000000002,0.0,14.3,-73.8,1
R,12,ANT,56.0,2.0,HARD,43.0,82.603,1.0,6.787844982309579,inf,0,25.2,34.6,5.73985809004118,2.4832266276997146,0.37674002045383187,19,0,27.100000000000005,0.0,12.600000000000001,-75.60000000000001,1
R,12,ANT,57.0,2.0,HARD,44.0,82.417,-0.7999999999999972,6.806829360392176,inf,0,25.2,34.6,5.842544549903526,2.268530989937905,0.15986058568022715,17,0,27.599999999999984,0.0,12.8,-77.4,1
R,12,ANT,58.0,2.0,HARD,45.0,82.653,-2.6000000000000085,6.823286122355687,inf,0,25.1,34.5,4.932353254177105,2.4860644656079938,1.0521663852091776,12,0,30.700000000000006,0.0,14.100000000000001,-79.2,1
R,14,ALO,1.0,1.0,SOFT,1.0,98.271,100.0,2.302585092994046,inf,1,24.2,36.6,5.962799789499228,6.473020653566454,2.7092030170730643,17,1,33.39999999999999,5.6,14.600000000000001,0.0,0
R,14,ALO,2.0,1.0,SOFT,2.0,87.598,98.2,3.4011973816621555,inf,0,24.2,36.0,6.590745064078836,5.195399389114686,1.379642551448665,16,1,37.400000000000006,0.7000000000000014,12.5,-1.8,1
R,14,ALO,3.0,1.0,SOFT,3.0,88.035,96.4,3.9512437185814275,inf,0,24.1,36.1,6.365921386281128,5.297191255234663,1.734035340874875,20,0,37.80000000000001,0.0,13.200000000000001,-3.6,1
R,14,ALO,4.0,1.0,SOFT,4.0,87.424,94.6,4.276666119016055,inf,0,24.1,36.1,6.063027122873102,4.668267447750177,1.5871166409641213,16,1,33.80000000000001,0.7000000000000014,15.4,-5.4,1
R,14,ALO,5.0,1.0,SOFT,5.0,88.835,92.8,4.532599493153256,inf,0,24.2,35.1,6.392482249986406,4.809664725448604,1.524592420316373,15,1,30.400000000000013,4.3000000000000025,14.600000000000001,-7.2,1
R,14,ALO,6.0,1.0,SOFT,6.0,88.763,91.0,4.736198448394496,inf,0,24.2,35.3,6.487774957211713,4.89105940411738,1.5384978720400988,15,1,28.90000000000003,3.8999999999999972,15.4,-9.0,1
R,14,ALO,7.0,1.0,SOFT,7.0,87.876,89.2,4.90527477843843,inf,0,24.3,35.8,5.906251563785503,5.106719372421537,1.9401535212662941,18,0,27.000000000000018,0.0,15.0,-10.8,1
R,14,ALO,8.0,1.0,SOFT,8.0,86.792,87.4,5.043425116919247,inf,0,24.5,36.6,6.560157739788849,4.805599410029247,1.133270019948021,18,0,35.50000000000001,0.0,11.4,-12.6,1
R,14,ALO,9.0,1.0,SOFT,9.0,87.04,85.6,5.159055299214529,inf,0,24.4,37.6,7.151802478512022,4.778238709459201,0.8596606904944005,20,0,36.899999999999984,0.0,11.8,-14.4,1
R,14,ALO,10.0,1.0,SOFT,10.0,87.475,83.8,5.262690188904886,inf,0,24.5,36.7,7.8878717381028,4.650483918926623,0.0754262743752348,17,0,34.400000000000034,0.0,12.0,-16.2,1
R,14,ALO,15.0,3.0,SOFT,1.0,85.713,74.8,6.07993319509559,inf,0,24.9,37.1,7.353650532571411,3.9554111750442247,0.11640397905867834,16,0,34.70000000000003,0.0,10.600000000000001,0.0,1
R,14,ALO,16.0,3.0,SOFT,2.0,86.131,73.0,6.118097198041348,inf,0,24.8,36.3,7.474205698901035,4.150761772252318,0.004929097409748204,13,0,33.19999999999998,0.0,10.9,-1.8,1
R,14,ALO,17.0,3.0,SOFT,3.0,86.376,71.2,6.152732694704104,inf,0,24.8,36.1,7.558715959246162,4.0790988008702485,0.0004987031627615695,16,1,39.30000000000003,0.40000000000000424,9.700000000000001,-3.6,1
R,14,ALO,18.0,3.0,SOFT,4.0,85.908,69.4,6.18826412308259,inf,0,24.9,36.1,7.710714041173463,4.122623428733336,0.006321554923415775,17,1,37.79999999999998,1.1,9.600000000000001,-5.4,1
R,14,ALO,19.0,3.0,SOFT,5.0,88.14,67.6,6.226536669287466,inf,1,25.2,37.3,7.368073000815123,3.6734517802064452,0.25665848134408353,16,1,31.399999999999974,0.7999999999999957,14.3,-7.2,1
R,14,ALO,20.0,3.0,SOFT,6.0,86.641,65.8,6.261491684321042,inf,0,25.3,37.6,7.7487288115255355,4.217341486928526,0.05198738852275459,18,1,35.500000000000014,0.3000000000000028,11.700000000000001,-9.0,1
R,14,ALO,21.0,3.0,SOFT,7.0,88.082,64.0,6.297109319933935,inf,1,25.1,37.2,7.179435824097804,4.0667845110444105,0.5076453939962496,17,0,32.599999999999994,0.0,16.7,-10.8,1
R,16,LEC,1.0,1.0,MEDIUM,1.0,91.929,100.0,0.0,inf,1,24.2,36.6,6.727936753232024,2.956295437093053,0.0006150060003590121,15,1,37.80000000000001,1.399999999999999,12.5,0.0,1
R,16,LEC,2.0,1.0,MEDIUM,2.0,86.212,98.2,3.091042453358316,inf,1,24.2,36.0,7.574211506698254,3.9814454171644353,0.4072339104662164,20,1,36.000000000000014,1.7000000000000015,12.5,-1.8,1
R,16,LEC,3.0,1.0,MEDIUM,3.0,85.453,96.4,3.713572066704308,inf,0,24.1,36.1,6.137761363791362,4.00279942763944,1.1347608955938164,14,1,25.79999999999999,3.2000000000000015,12.700000000000001,-3.6,1
R,16,LEC,4.0,1.0,MEDIUM,4.0,84.553,94.6,4.110873864173311,inf,0,24.1,36.1,6.960601022394725,3.261503136179214,0.005220926089188923,17,1,34.499999999999986,0.39999999999999714,10.600000000000001,-5.4,1
R,16,LEC,5.0,1.0,MEDIUM,5.0,83.981,92.8,4.394449154672439,inf,0,24.2,35.1,6.847965165917166,3.3816318458727324,0.0030886665078213972,13,1,28.9,6.999999999999999,11.100000000000001,-7.2,1
R,16,LEC,6.0,1.0,MEDIUM,6.0,84.822,91.0,4.605170185988092,inf,0,24.2,35.3,6.827258369235682,3.3605115236270975,0.000984348910807197,15,0,35.69999999999999,0.0,10.600000000000001,-9.0,1
R,16,LEC,7.0,1.0,MEDIUM,7.0,84.034,89.2,4.77912349311153,inf,0,24.2,35.1,6.753094802747165,3.4804534572954893,0.0032085746586436002,13,0,34.200000000000024,0.0,11.700000000000001,-10.8,1
R,16,LEC,8.0,1.0,MEDIUM,8.0,85.563,87.4,4.9344739331306915,inf,0,24.5,36.6,6.486821421148726,3.898074822253052,0.6474265308962559,16,0,29.000000000000007,0.0,11.600000000000001,-12.6,1
R,16,LEC,9.0,1.0,MEDIUM,9.0,85.602,85.6,5.0689042022202315,inf,0,24.4,38.1,7.158754989865955,3.636657446677665,0.004162232164354981,18,1,33.29999999999998,1.300000000000003,11.4,-14.4,1
