year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Silverstone,FP1,VER,3,Red Bull Racing,7.0,1.0,HARD,7.0,True,92.646,28.951999999999998,37.113,26.581,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.646,91.55060351389753,1.095396486102473
2026,Silverstone,FP1,VER,3,Red Bull Racing,10.0,2.0,HARD,10.0,False,93.039,29.762,37.812,25.465,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.039,91.55060351389753,1.4883964861024737
2026,Silverstone,FP1,VER,3,Red Bull Racing,11.0,2.0,HARD,11.0,False,94.128,30.043,38.252,25.833,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.128,91.55060351389753,2.5773964861024723
2026,Silverstone,FP1,VER,3,Red Bull Racing,12.0,2.0,HARD,12.0,False,93.633,29.581,38.27,25.782,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.633,91.55060351389753,2.0823964861024677
2026,Silverstone,FP1,VER,3,Red Bull Racing,13.0,2.0,HARD,13.0,False,94.132,30.012,37.925,26.195,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.132,91.55060351389753,2.581396486102477
2026,Silverstone,FP1,VER,3,Red Bull Racing,15.0,2.0,HARD,15.0,False,94.852,30.3,38.159,26.393,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.852,91.55060351389753,3.301396486102476
2026,Silverstone,FP1,VER,3,Red Bull Racing,16.0,2.0,HARD,16.0,False,95.093,30.529,38.617,25.947,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.093,91.55060351389753,3.5423964861024757
2026,Silverstone,FP1,VER,3,Red Bull Racing,17.0,2.0,HARD,17.0,False,94.35,30.341,38.228,25.781,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.35,91.55060351389753,2.7993964861024665
2026,Silverstone,FP1,VER,3,Red Bull Racing,18.0,2.0,HARD,18.0,False,94.876,30.295,38.349,26.232,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.876,91.55060351389753,3.325396486102477
2026,Silverstone,FP1,VER,3,Red Bull Racing,21.0,3.0,SOFT,2.0,True,90.24,28.692,36.628,24.92,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.24,91.98366661192725,-1.743666611927253
2026,Silverstone,FP1,VER,3,Red Bull Racing,24.0,3.0,SOFT,5.0,True,90.268,28.671,36.462,25.135,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.268,91.98366661192725,-1.7156666119272472
2026,Silverstone,FP1,BOR,5,Audi,2.0,1.0,HARD,2.0,True,94.93,30.373,38.411,26.146,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.93,91.55060351389753,3.379396486102479
2026,Silverstone,FP1,BOR,5,Audi,4.0,1.0,HARD,4.0,True,93.545,30.315,37.541,25.689,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.545,91.55060351389753,1.9943964861024739
2026,Silverstone,FP1,BOR,5,Audi,6.0,1.0,HARD,6.0,True,92.355,29.651,37.252,25.452,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.355,91.55060351389753,0.8043964861024762
2026,Silverstone,FP1,BOR,5,Audi,8.0,1.0,HARD,8.0,True,92.016,29.352,37.198,25.466,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.016,91.55060351389753,0.4653964861024775
2026,Silverstone,FP1,BOR,5,Audi,10.0,1.0,HARD,10.0,True,91.813,29.324,37.026,25.463,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.813,91.55060351389753,0.26239648610247457
2026,Silverstone,FP1,BOR,5,Audi,17.0,3.0,HARD,17.0,False,94.509,29.971,38.615,25.923000000000002,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.509,91.55060351389753,2.9583964861024725
2026,Silverstone,FP1,BOR,5,Audi,18.0,3.0,HARD,18.0,False,94.4,29.796,38.31,26.294,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.4,91.55060351389753,2.849396486102478
2026,Silverstone,FP1,BOR,5,Audi,19.0,3.0,HARD,19.0,False,94.441,29.708,38.607,26.126,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.441,91.55060351389753,2.8903964861024747
2026,Silverstone,FP1,BOR,5,Audi,22.0,4.0,MEDIUM,2.0,True,91.035,29.018,36.864,25.153,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.035,91.13528475438278,-0.10028475438278406
2026,Silverstone,FP1,BOR,5,Audi,25.0,5.0,MEDIUM,5.0,False,92.267,29.154,37.45,25.663,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.267,91.13528475438278,1.1317152456172153
2026,Silverstone,FP1,HAD,6,Red Bull Racing,2.0,1.0,HARD,2.0,True,93.177,29.716,37.74,25.721,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.177,91.55060351389753,1.6263964861024789
2026,Silverstone,FP1,HAD,6,Red Bull Racing,4.0,1.0,HARD,4.0,True,91.697,29.009,37.093,25.595,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.697,91.55060351389753,0.1463964861024749
2026,Silverstone,FP1,HAD,6,Red Bull Racing,6.0,1.0,HARD,6.0,True,90.969,28.809,36.816,25.344,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.969,91.55060351389753,-0.5816035138975337
2026,Silverstone,FP1,HAD,6,Red Bull Racing,9.0,2.0,HARD,9.0,False,94.234,29.98,38.362,25.892,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.234,91.55060351389753,2.683396486102467
2026,Silverstone,FP1,HAD,6,Red Bull Racing,10.0,2.0,HARD,10.0,False,93.708,29.874,38.102,25.732,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.708,91.55060351389753,2.1573964861024706
2026,Silverstone,FP1,HAD,6,Red Bull Racing,11.0,2.0,HARD,11.0,False,94.165,30.025,38.282,25.858,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.165,91.55060351389753,2.6143964861024784
2026,Silverstone,FP1,HAD,6,Red Bull Racing,13.0,2.0,HARD,13.0,False,93.492,29.818,38.068,25.606,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.492,91.55060351389753,1.9413964861024766
2026,Silverstone,FP1,HAD,6,Red Bull Racing,15.0,2.0,HARD,15.0,False,93.936,29.964,38.212,25.76,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.936,91.55060351389753,2.3853964861024792
2026,Silverstone,FP1,HAD,6,Red Bull Racing,16.0,2.0,HARD,16.0,False,94.36,30.198,38.326,25.836,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.36,91.55060351389753,2.8093964861024716
2026,Silverstone,FP1,HAD,6,Red Bull Racing,17.0,2.0,HARD,17.0,False,94.423,30.012,38.565,25.846,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.423,91.55060351389753,2.872396486102474
2026,Silverstone,FP1,HAD,6,Red Bull Racing,20.0,3.0,SOFT,2.0,True,90.338,28.665,36.652,25.021,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.338,91.98366661192725,-1.645666611927254
2026,Silverstone,FP1,HAD,6,Red Bull Racing,22.0,3.0,SOFT,4.0,True,115.479,36.525,47.598,31.356,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,115.479,91.98366661192725,23.49533338807275
2026,Silverstone,FP1,HAD,6,Red Bull Racing,23.0,3.0,SOFT,5.0,True,112.345,36.244,45.73,30.371,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,112.345,91.98366661192725,20.36133338807275
2026,Silverstone,FP1,HAD,6,Red Bull Racing,24.0,3.0,SOFT,6.0,True,90.414,28.673000000000002,36.558,25.183,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.414,91.98366661192725,-1.5696666119272464
2026,Silverstone,FP1,GAS,10,Alpine,3.0,2.0,HARD,3.0,False,95.045,30.13,38.609,26.306,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.045,91.55060351389753,3.494396486102474
2026,Silverstone,FP1,GAS,10,Alpine,5.0,2.0,HARD,5.0,False,93.398,29.671,37.999,25.728,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.398,91.55060351389753,1.8473964861024683
2026,Silverstone,FP1,GAS,10,Alpine,8.0,2.0,HARD,8.0,False,93.512,29.634,38.089,25.789,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.512,91.55060351389753,1.9613964861024726
2026,Silverstone,FP1,GAS,10,Alpine,10.0,2.0,HARD,10.0,False,93.019,29.379,37.803,25.837,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.019,91.55060351389753,1.4683964861024776
2026,Silverstone,FP1,GAS,10,Alpine,15.0,4.0,HARD,15.0,False,93.803,29.567,38.24,25.996,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.803,91.55060351389753,2.2523964861024695
2026,Silverstone,FP1,GAS,10,Alpine,16.0,4.0,HARD,16.0,False,101.628,32.577,42.31,26.741,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,101.628,91.55060351389753,10.077396486102472
2026,Silverstone,FP1,GAS,10,Alpine,20.0,5.0,MEDIUM,3.0,True,92.195,29.311,37.29,25.594,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.195,91.13528475438278,1.0597152456172125
2026,Silverstone,FP1,GAS,10,Alpine,23.0,6.0,HARD,19.0,False,122.996,35.515,46.874,40.607,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,122.996,91.55060351389753,31.445396486102467
2026,Silverstone,FP1,PER,11,Cadillac,2.0,1.0,HARD,2.0,True,97.536,31.185,39.187,27.164,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,97.536,91.55060351389753,5.9853964861024735
2026,Silverstone,FP1,PER,11,Cadillac,4.0,1.0,HARD,4.0,True,95.382,30.508,38.56,26.314,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.382,91.55060351389753,3.831396486102477
2026,Silverstone,FP1,PER,11,Cadillac,6.0,1.0,HARD,6.0,True,93.969,29.794,37.982,26.193,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.969,91.55060351389753,2.4183964861024663
2026,Silverstone,FP1,PER,11,Cadillac,8.0,1.0,HARD,8.0,True,95.907,30.712,38.935,26.26,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.907,91.55060351389753,4.356396486102469
2026,Silverstone,FP1,PER,11,Cadillac,9.0,1.0,HARD,9.0,True,95.541,30.062,38.996,26.483,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.541,91.55060351389753,3.990396486102469
2026,Silverstone,FP1,PER,11,Cadillac,10.0,1.0,HARD,10.0,True,97.04,31.451,39.117,26.472,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,97.04,91.55060351389753,5.489396486102478
2026,Silverstone,FP1,PER,11,Cadillac,11.0,1.0,HARD,11.0,True,95.262,30.282,38.619,26.361,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.262,91.55060351389753,3.7113964861024726
2026,Silverstone,FP1,PER,11,Cadillac,12.0,1.0,HARD,12.0,True,95.223,30.387,38.748,26.088,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.223,91.55060351389753,3.672396486102471
2026,Silverstone,FP1,PER,11,Cadillac,13.0,1.0,HARD,13.0,True,95.482,30.319,38.822,26.341,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.482,91.55060351389753,3.9313964861024715
2026,Silverstone,FP1,PER,11,Cadillac,14.0,1.0,HARD,14.0,True,95.225,30.211,38.648,26.366,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.225,91.55060351389753,3.6743964861024665
2026,Silverstone,FP1,PER,11,Cadillac,17.0,2.0,SOFT,2.0,True,92.951,29.474,37.731,25.746,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.951,91.98366661192725,0.9673333880727455
2026,Silverstone,FP1,PER,11,Cadillac,20.0,3.0,MEDIUM,2.0,True,92.241,29.318,37.2,25.723,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.241,91.13528475438278,1.105715245617219
2026,Silverstone,FP1,PER,11,Cadillac,21.0,3.0,MEDIUM,3.0,True,127.096,44.611,52.015,30.47,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,127.096,91.13528475438278,35.96071524561722
2026,Silverstone,FP1,PER,11,Cadillac,22.0,3.0,MEDIUM,4.0,True,125.368,29.704,53.303,42.361,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,125.368,91.13528475438278,34.232715245617214
2026,Silverstone,FP1,ANT,12,Mercedes,2.0,1.0,HARD,2.0,True,92.579,29.083,37.308,26.188,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.579,91.55060351389753,1.0283964861024657
2026,Silverstone,FP1,ANT,12,Mercedes,4.0,1.0,HARD,4.0,True,111.169,32.855,50.104,28.21,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,111.169,91.55060351389753,19.61839648610247
2026,Silverstone,FP1,ANT,12,Mercedes,5.0,1.0,HARD,5.0,True,91.806,28.877,36.948,25.981,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.806,91.55060351389753,0.25539648610246957
2026,Silverstone,FP1,ANT,12,Mercedes,7.0,1.0,HARD,7.0,True,90.976,28.87,36.643,25.463,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.976,91.55060351389753,-0.5746035138975287
2026,Silverstone,FP1,ANT,12,Mercedes,9.0,1.0,HARD,9.0,True,111.026,34.345,45.072,31.609,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,111.026,91.55060351389753,19.47539648610247
2026,Silverstone,FP1,ANT,12,Mercedes,10.0,1.0,HARD,10.0,True,106.922,33.393,44.286,29.243,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,106.922,91.55060351389753,15.37139648610247
2026,Silverstone,FP1,ANT,12,Mercedes,11.0,1.0,HARD,11.0,True,90.777,28.826,36.766,25.185,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,90.777,91.55060351389753,-0.7736035138975268
2026,Silverstone,FP1,ANT,12,Mercedes,14.0,2.0,HARD,14.0,False,93.253,29.63,37.992,25.631,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.253,91.55060351389753,1.7023964861024723
2026,Silverstone,FP1,ANT,12,Mercedes,15.0,2.0,HARD,15.0,False,96.162,29.377,37.924,28.861,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,96.162,91.55060351389753,4.611396486102478
2026,Silverstone,FP1,ANT,12,Mercedes,16.0,2.0,HARD,16.0,False,92.668,29.553,37.475,25.64,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.668,91.55060351389753,1.1173964861024785
2026,Silverstone,FP1,ANT,12,Mercedes,18.0,2.0,HARD,18.0,False,92.618,29.596,37.294,25.728,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.618,91.55060351389753,1.0673964861024672
2026,Silverstone,FP1,ANT,12,Mercedes,19.0,2.0,HARD,19.0,False,98.082,29.501,38.574,30.007,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,98.082,91.55060351389753,6.531396486102466
2026,Silverstone,FP1,ANT,12,Mercedes,20.0,2.0,HARD,20.0,False,93.297,29.868,37.518,25.911,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.297,91.55060351389753,1.7463964861024692
2026,Silverstone,FP1,ANT,12,Mercedes,21.0,2.0,HARD,21.0,False,92.584,29.426,37.486,25.672,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.584,91.55060351389753,1.0333964861024754
2026,Silverstone,FP1,ANT,12,Mercedes,24.0,3.0,SOFT,2.0,True,89.473,28.369,36.209,24.895,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,89.473,91.98366661192725,-2.510666611927249
2026,Silverstone,FP1,ANT,12,Mercedes,27.0,4.0,SOFT,5.0,False,107.693,31.206,38.177,38.31,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,107.693,91.98366661192725,15.70933338807275
2026,Silverstone,FP1,ALO,14,Aston Martin,2.0,1.0,HARD,2.0,True,96.571,30.83,39.35,26.391,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,96.571,91.55060351389753,5.02039648610247
2026,Silverstone,FP1,ALO,14,Aston Martin,3.0,1.0,HARD,3.0,True,95.939,30.784,38.98,26.175,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.939,91.55060351389753,4.388396486102465
2026,Silverstone,FP1,ALO,14,Aston Martin,5.0,1.0,HARD,5.0,True,95.35,30.04,38.816,26.494,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,95.35,91.55060351389753,3.7993964861024665
2026,Silverstone,FP1,ALO,14,Aston Martin,7.0,1.0,HARD,7.0,True,94.771,29.829,38.46,26.482,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.771,91.55060351389753,3.220396486102473
2026,Silverstone,FP1,ALO,14,Aston Martin,9.0,1.0,HARD,9.0,True,94.88,29.816,38.513,26.551,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.88,91.55060351389753,3.3293964861024676
2026,Silverstone,FP1,ALO,14,Aston Martin,12.0,2.0,SOFT,2.0,True,93.204,29.399,37.916,25.889,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.204,91.98366661192725,1.2203333880727456
2026,Silverstone,FP1,ALO,14,Aston Martin,15.0,3.0,SOFT,5.0,False,94.178,29.767,38.057,26.354,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.178,91.98366661192725,2.1943333880727494
2026,Silverstone,FP1,ALO,14,Aston Martin,18.0,4.0,MEDIUM,2.0,True,117.368,34.714,51.343,31.311,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,117.368,91.13528475438278,26.232715245617214
2026,Silverstone,FP1,ALO,14,Aston Martin,19.0,4.0,MEDIUM,3.0,True,92.957,29.475,37.713,25.769,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.957,91.13528475438278,1.821715245617213
2026,Silverstone,FP1,ALO,14,Aston Martin,22.0,4.0,MEDIUM,6.0,True,94.584,29.61,37.847,27.127,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,94.584,91.13528475438278,3.4487152456172225
2026,Silverstone,FP1,ALO,14,Aston Martin,23.0,4.0,MEDIUM,7.0,True,113.496,33.909,42.126,37.461,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,113.496,91.13528475438278,22.360715245617214
2026,Silverstone,FP1,LEC,16,Ferrari,2.0,1.0,HARD,2.0,True,93.8,30.34,37.803,25.657,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,93.8,91.55060351389753,2.2493964861024693
2026,Silverstone,FP1,LEC,16,Ferrari,4.0,1.0,HARD,4.0,True,92.6,29.735,37.372,25.493,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.6,91.55060351389753,1.0493964861024665
2026,Silverstone,FP1,LEC,16,Ferrari,6.0,1.0,HARD,6.0,True,91.548,29.289,36.942,25.317,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.548,91.55060351389753,-0.0026035138975259997
2026,Silverstone,FP1,LEC,16,Ferrari,8.0,1.0,HARD,8.0,True,91.327,29.155,36.784,25.388,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.327,91.55060351389753,-0.22360351389752964
2026,Silverstone,FP1,LEC,16,Ferrari,10.0,1.0,HARD,10.0,True,102.285,30.64,43.006,28.639,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,102.285,91.55060351389753,10.734396486102469
2026,Silverstone,FP1,LEC,16,Ferrari,11.0,1.0,HARD,11.0,True,91.351,29.378,36.899,25.074,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.351,91.55060351389753,-0.19960351389752873
2026,Silverstone,FP1,LEC,16,Ferrari,14.0,2.0,HARD,14.0,False,91.001,29.059,36.845,25.097,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,91.001,91.55060351389753,-0.549603513897523
2026,Silverstone,FP1,LEC,16,Ferrari,17.0,3.0,HARD,17.0,False,92.333,29.425,37.259,25.649,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.333,91.55060351389753,0.7823964861024706
2026,Silverstone,FP1,LEC,16,Ferrari,18.0,3.0,HARD,18.0,False,92.288,29.722,36.954,25.612,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.288,91.55060351389753,0.7373964861024689
2026,Silverstone,FP1,LEC,16,Ferrari,19.0,3.0,HARD,19.0,False,92.965,29.892,37.301,25.772,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False,92.965,91.55060351389753,1.4143964861024756
