year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Silverstone,R,GAS,10,Alpine,9.0,1.0,MEDIUM,9.0,True,96.887,30.905,39.277,26.705,11.0,1,True,False,True,14.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.319,91.72335749127973,5.595642508720275
2026,Silverstone,R,GAS,10,Alpine,10.0,1.0,MEDIUM,10.0,True,96.162,30.447,39.175,26.54,11.0,1,True,False,True,16.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.64800000000001,91.72335749127973,4.924642508720282
2026,Silverstone,R,GAS,10,Alpine,11.0,1.0,MEDIUM,11.0,True,96.225,30.573,39.203,26.449,11.0,1,True,False,True,18.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.765,91.72335749127973,5.0416425087202725
2026,Silverstone,R,GAS,10,Alpine,12.0,1.0,MEDIUM,12.0,True,96.165,30.44,39.183,26.542,11.0,1,True,False,True,19.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.759,91.72335749127973,5.035642508720272
2026,Silverstone,R,GAS,10,Alpine,13.0,1.0,MEDIUM,13.0,True,96.45,30.571,39.329,26.55,11.0,1,True,False,True,21.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.098,91.72335749127973,5.374642508720271
2026,Silverstone,R,GAS,10,Alpine,14.0,1.0,MEDIUM,14.0,True,96.146,30.236,39.287,26.623,11.0,1,True,False,True,23.400000000000002,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.848,91.72335749127973,5.124642508720271
2026,Silverstone,R,GAS,10,Alpine,15.0,1.0,MEDIUM,15.0,True,95.989,30.292,39.258,26.439,11.0,1,True,False,True,25.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.745,91.72335749127973,5.0216425087202765
2026,Silverstone,R,GAS,10,Alpine,16.0,1.0,MEDIUM,16.0,True,96.296,30.327,39.316,26.653,11.0,1,True,False,True,27.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.10600000000001,91.72335749127973,5.382642508720281
2026,Silverstone,R,GAS,10,Alpine,17.0,1.0,MEDIUM,17.0,True,96.175,30.381,39.229,26.565,11.0,1,True,False,True,28.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.039,91.72335749127973,5.315642508720273
2026,Silverstone,R,GAS,10,Alpine,18.0,1.0,MEDIUM,18.0,True,96.323,30.459,39.154,26.71,11.0,1,True,False,True,30.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.241,91.72335749127973,5.517642508720272
2026,Silverstone,R,GAS,10,Alpine,19.0,1.0,MEDIUM,19.0,True,95.953,30.322,39.114,26.517,11.0,1,True,False,True,32.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.925,91.72335749127973,5.201642508720269
2026,Silverstone,R,GAS,10,Alpine,20.0,1.0,MEDIUM,20.0,True,95.675,30.412,38.921,26.342,11.0,1,True,False,True,34.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.701,91.72335749127973,4.977642508720265
2026,Silverstone,R,GAS,10,Alpine,25.0,2.0,HARD,2.0,True,94.576,29.865,38.529,26.182,13.0,1,True,False,True,43.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,95.872,92.13867625079448,3.7333237492055247
2026,Silverstone,R,GAS,10,Alpine,26.0,2.0,HARD,3.0,True,95.614,29.824,39.451,26.339,13.0,1,True,False,True,45.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.964,92.13867625079448,4.825323749205523
2026,Silverstone,R,GAS,10,Alpine,27.0,2.0,HARD,4.0,True,94.731,30.025,38.438,26.268,12.0,1,True,False,True,46.800000000000004,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.13499999999999,92.13867625079448,3.9963237492055157
2026,Silverstone,R,GAS,10,Alpine,28.0,2.0,HARD,5.0,True,94.618,29.951999999999998,38.441,26.225,12.0,1,True,False,True,48.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.076,92.13867625079448,3.937323749205518
2026,Silverstone,R,GAS,10,Alpine,29.0,2.0,HARD,6.0,True,94.437,29.927,38.271,26.239,12.0,1,True,False,True,50.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,95.949,92.13867625079448,3.810323749205523
2026,Silverstone,R,GAS,10,Alpine,30.0,2.0,HARD,7.0,True,94.619,30.057,38.444,26.118,12.0,1,True,False,True,52.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.185,92.13867625079448,4.046323749205527
2026,Silverstone,R,GAS,10,Alpine,31.0,2.0,HARD,8.0,True,94.721,30.01,38.492,26.219,12.0,1,True,False,True,54.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.34100000000001,92.13867625079448,4.202323749205533
2026,Silverstone,R,GAS,10,Alpine,32.0,2.0,HARD,9.0,True,95.063,30.287,38.568,26.208,12.0,1,True,False,True,55.800000000000004,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.73700000000001,92.13867625079448,4.598323749205534
2026,Silverstone,R,GAS,10,Alpine,33.0,2.0,HARD,10.0,True,94.963,30.137,38.632,26.194,12.0,1,True,False,True,57.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.69099999999999,92.13867625079448,4.552323749205513
2026,Silverstone,R,GAS,10,Alpine,34.0,2.0,HARD,11.0,True,94.996,30.067,38.548,26.381,12.0,1,True,False,True,59.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.77799999999999,92.13867625079448,4.639323749205516
2026,Silverstone,R,GAS,10,Alpine,35.0,2.0,HARD,12.0,True,95.558,30.377,38.863,26.318,12.0,1,True,False,True,61.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.394,92.13867625079448,5.25532374920553
2026,Silverstone,R,GAS,10,Alpine,36.0,2.0,HARD,13.0,True,94.937,30.191,38.489,26.257,12.0,1,True,False,True,63.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.827,92.13867625079448,4.688323749205523
2026,Silverstone,R,GAS,10,Alpine,39.0,2.0,HARD,16.0,True,94.522,30.15,38.255,26.117,12.0,1,True,False,True,68.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.57400000000001,92.13867625079448,4.435323749205537
2026,Silverstone,R,GAS,10,Alpine,40.0,2.0,HARD,17.0,True,94.455,29.906,38.476,26.073,12.0,1,True,False,True,70.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.56099999999999,92.13867625079448,4.422323749205518
2026,Silverstone,R,GAS,10,Alpine,41.0,2.0,HARD,18.0,True,94.312,29.838,38.395,26.079,12.0,1,True,False,True,72.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.472,92.13867625079448,4.333323749205519
2026,Silverstone,R,GAS,10,Alpine,42.0,2.0,HARD,19.0,True,94.303,29.93,38.316,26.057,12.0,1,True,False,True,73.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.517,92.13867625079448,4.378323749205521
2026,Silverstone,R,GAS,10,Alpine,43.0,2.0,HARD,20.0,True,94.387,29.799,38.522,26.066,12.0,1,True,False,True,75.60000000000001,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.655,92.13867625079448,4.516323749205526
2026,Silverstone,R,GAS,10,Alpine,44.0,2.0,HARD,21.0,True,94.179,29.956,38.2,26.023,12.0,1,True,False,True,77.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.501,92.13867625079448,4.36232374920553
2026,Silverstone,R,GAS,10,Alpine,45.0,2.0,HARD,22.0,True,94.51,29.984,38.309,26.217,12.0,1,True,False,True,79.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,96.88600000000001,92.13867625079448,4.747323749205535
2026,Silverstone,R,GAS,10,Alpine,46.0,2.0,HARD,23.0,True,95.978,31.417,38.712,25.849,12.0,1,True,False,True,81.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.40799999999999,92.13867625079448,6.269323749205512
2026,Silverstone,R,PER,11,Cadillac,3.0,1.0,MEDIUM,3.0,True,96.934,30.41,39.585,26.939,15.0,1,True,False,True,3.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.042,91.72335749127973,5.3186425087202736
2026,Silverstone,R,PER,11,Cadillac,4.0,1.0,MEDIUM,4.0,True,97.232,30.533,39.855,26.844,15.0,1,True,False,True,5.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.394,91.72335749127973,5.670642508720277
2026,Silverstone,R,PER,11,Cadillac,5.0,1.0,MEDIUM,5.0,True,97.229,30.527,39.981,26.721,15.0,1,True,False,True,7.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.445,91.72335749127973,5.721642508720265
2026,Silverstone,R,PER,11,Cadillac,6.0,1.0,MEDIUM,6.0,True,96.94,30.598,39.641,26.701,15.0,1,True,False,True,9.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.21,91.72335749127973,5.486642508720266
