year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R
2026,Silverstone,FP1,HAD,6,Red Bull Racing,24.0,3.0,SOFT,6.0,True,90.414,28.673000000000002,36.558,25.183,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,3.0,2.0,HARD,3.0,False,95.045,30.13,38.609,26.306,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,5.0,2.0,HARD,5.0,False,93.398,29.671,37.999,25.728,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,8.0,2.0,HARD,8.0,False,93.512,29.634,38.089,25.789,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,10.0,2.0,HARD,10.0,False,93.019,29.379,37.803,25.837,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,15.0,4.0,HARD,15.0,False,93.803,29.567,38.24,25.996,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,16.0,4.0,HARD,16.0,False,101.628,32.577,42.31,26.741,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,20.0,5.0,MEDIUM,3.0,True,92.195,29.311,37.29,25.594,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,GAS,10,Alpine,23.0,6.0,HARD,19.0,False,122.996,35.515,46.874,40.607,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,2.0,1.0,HARD,2.0,True,97.536,31.185,39.187,27.164,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,4.0,1.0,HARD,4.0,True,95.382,30.508,38.56,26.314,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,6.0,1.0,HARD,6.0,True,93.969,29.794,37.982,26.193,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,8.0,1.0,HARD,8.0,True,95.907,30.712,38.935,26.26,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,9.0,1.0,HARD,9.0,True,95.541,30.062,38.996,26.483,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,10.0,1.0,HARD,10.0,True,97.04,31.451,39.117,26.472,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,11.0,1.0,HARD,11.0,True,95.262,30.282,38.619,26.361,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,12.0,1.0,HARD,12.0,True,95.223,30.387,38.748,26.088,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,13.0,1.0,HARD,13.0,True,95.482,30.319,38.822,26.341,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,14.0,1.0,HARD,14.0,True,95.225,30.211,38.648,26.366,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,17.0,2.0,SOFT,2.0,True,92.951,29.474,37.731,25.746,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,20.0,3.0,MEDIUM,2.0,True,92.241,29.318,37.2,25.723,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,21.0,3.0,MEDIUM,3.0,True,127.096,44.611,52.015,30.47,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,PER,11,Cadillac,22.0,3.0,MEDIUM,4.0,True,125.368,29.704,53.303,42.361,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,2.0,1.0,HARD,2.0,True,92.579,29.083,37.308,26.188,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,4.0,1.0,HARD,4.0,True,111.169,32.855,50.104,28.21,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,5.0,1.0,HARD,5.0,True,91.806,28.877,36.948,25.981,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,7.0,1.0,HARD,7.0,True,90.976,28.87,36.643,25.463,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,9.0,1.0,HARD,9.0,True,111.026,34.345,45.072,31.609,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,10.0,1.0,HARD,10.0,True,106.922,33.393,44.286,29.243,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,11.0,1.0,HARD,11.0,True,90.777,28.826,36.766,25.185,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,14.0,2.0,HARD,14.0,False,93.253,29.63,37.992,25.631,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,15.0,2.0,HARD,15.0,False,96.162,29.377,37.924,28.861,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,16.0,2.0,HARD,16.0,False,92.668,29.553,37.475,25.64,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,18.0,2.0,HARD,18.0,False,92.618,29.596,37.294,25.728,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,19.0,2.0,HARD,19.0,False,98.082,29.501,38.574,30.007,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,20.0,2.0,HARD,20.0,False,93.297,29.868,37.518,25.911,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,21.0,2.0,HARD,21.0,False,92.584,29.426,37.486,25.672,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,24.0,3.0,SOFT,2.0,True,89.473,28.369,36.209,24.895,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ANT,12,Mercedes,27.0,4.0,SOFT,5.0,False,107.693,31.206,38.177,38.31,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,2.0,1.0,HARD,2.0,True,96.571,30.83,39.35,26.391,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,3.0,1.0,HARD,3.0,True,95.939,30.784,38.98,26.175,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,5.0,1.0,HARD,5.0,True,95.35,30.04,38.816,26.494,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,7.0,1.0,HARD,7.0,True,94.771,29.829,38.46,26.482,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,9.0,1.0,HARD,9.0,True,94.88,29.816,38.513,26.551,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,12.0,2.0,SOFT,2.0,True,93.204,29.399,37.916,25.889,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,15.0,3.0,SOFT,5.0,False,94.178,29.767,38.057,26.354,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,18.0,4.0,MEDIUM,2.0,True,117.368,34.714,51.343,31.311,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,19.0,4.0,MEDIUM,3.0,True,92.957,29.475,37.713,25.769,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,22.0,4.0,MEDIUM,6.0,True,94.584,29.61,37.847,27.127,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,ALO,14,Aston Martin,23.0,4.0,MEDIUM,7.0,True,113.496,33.909,42.126,37.461,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,2.0,1.0,HARD,2.0,True,93.8,30.34,37.803,25.657,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,4.0,1.0,HARD,4.0,True,92.6,29.735,37.372,25.493,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,6.0,1.0,HARD,6.0,True,91.548,29.289,36.942,25.317,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,8.0,1.0,HARD,8.0,True,91.327,29.155,36.784,25.388,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,10.0,1.0,HARD,10.0,True,102.285,30.64,43.006,28.639,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,11.0,1.0,HARD,11.0,True,91.351,29.378,36.899,25.074,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,14.0,2.0,HARD,14.0,False,91.001,29.059,36.845,25.097,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,17.0,3.0,HARD,17.0,False,92.333,29.425,37.259,25.649,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
2026,Silverstone,FP1,LEC,16,Ferrari,18.0,3.0,HARD,18.0,False,92.288,29.722,36.954,25.612,,1,True,False,True,0.0,8.5,22.023809523809526,40.70119047619047,False,True,False,False,False,False
