session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,11,PER,25.0,2.0,SOFT,20.0,88.282,56.8,6.077642243349034,inf,0,32.5,53.8,7.559385707235955,5.669829451649893,0.10490575975697203,8,0,43.49999999999999,0.0,12.200000000000001,-34.2,1
R,11,PER,26.0,2.0,SOFT,21.0,88.847,55.0,6.118097198041348,inf,0,32.5,54.0,7.728177657676587,5.663665885595021,0.0035141556793921534,9,0,38.20000000000001,0.0,12.0,-36.0,1
R,11,PER,29.0,3.0,MEDIUM,1.0,88.04,49.6,6.210600077024653,inf,0,32.3,53.3,7.375060864643064,5.3602811723816375,0.05895799159229519,9,0,42.79999999999998,0.0,11.200000000000001,0.0,1
R,11,PER,30.0,3.0,MEDIUM,2.0,88.678,47.8,6.249975242259483,inf,0,32.3,54.1,7.084782814720375,5.297559547488849,0.30324901245017616,11,0,39.299999999999976,0.0,10.3,-1.8,1
R,11,PER,31.0,3.0,MEDIUM,3.0,88.981,46.0,6.2878585601617845,inf,0,32.7,53.9,6.095793252985658,5.200537504291827,1.3326337290441757,14,0,33.50000000000002,0.0,19.0,-3.6,1
R,11,PER,32.0,3.0,MEDIUM,4.0,90.477,44.199999999999996,6.327936783729195,inf,1,32.7,53.8,4.434192380536079,5.702242476690955,1.8649999999999913,7,0,29.40000000000001,0.0,15.0,-5.4,1
R,11,PER,33.0,3.0,MEDIUM,5.0,88.076,42.4,6.363028103540465,inf,0,32.8,54.2,6.423267506964841,5.7147502290198124,1.188339378681643,13,0,37.3,0.0,12.5,-7.2,1
R,11,PER,34.0,3.0,MEDIUM,6.0,87.021,40.6,6.393590753950631,inf,0,32.9,54.2,6.669416205609222,6.0230175693780215,1.2346980813513657,12,0,41.199999999999996,0.0,11.5,-9.0,1
R,11,PER,35.0,3.0,MEDIUM,7.0,87.651,38.8,6.424869023905388,inf,0,32.8,53.8,7.740298156527035,5.855452840131412,0.09161586840587155,10,0,37.4,0.0,10.100000000000001,-10.8,1
R,11,PER,36.0,3.0,MEDIUM,8.0,88.358,37.0,6.455198563340122,inf,0,32.8,53.6,7.773634018756928,5.774874321669305,0.03457510178903798,16,0,39.000000000000036,0.0,9.9,-12.6,1
R,11,PER,37.0,3.0,MEDIUM,9.0,88.711,35.2,6.486160788944089,inf,0,32.8,53.7,7.336762068597608,5.169131750167029,0.021081876333332448,13,0,44.69999999999998,0.0,13.0,-14.4,1
R,11,PER,38.0,3.0,MEDIUM,10.0,87.454,33.39999999999999,6.51471269087253,inf,0,32.7,53.1,6.291436690889359,5.735817944555402,1.4068541784919477,12,0,36.69999999999999,0.0,10.8,-16.2,1
R,11,PER,39.0,3.0,MEDIUM,11.0,87.85,31.599999999999994,6.541029999189903,inf,0,32.8,53.4,7.517096055499,5.461384086416487,0.013518737632301119,10,0,38.69999999999998,0.0,11.5,-18.0,1
R,11,PER,40.0,3.0,MEDIUM,12.0,88.034,29.799999999999997,6.568077911411976,inf,0,32.7,53.0,7.563728831284476,5.464124468360954,0.003168478373992403,9,0,46.9,0.0,10.3,-19.8,1
R,11,PER,41.0,3.0,MEDIUM,13.0,87.714,28.0,6.593044534142437,inf,0,32.8,52.9,7.542375758704884,5.489273800663604,0.0019732978983990667,12,0,45.700000000000024,0.0,9.3,-21.6,1
R,11,PER,42.0,3.0,MEDIUM,14.0,90.03,26.200000000000003,6.618738983517219,inf,1,32.6,52.9,6.057309343146348,5.352443787530719,1.7430478894805048,13,0,40.60000000000003,0.0,17.1,-23.400000000000002,1
R,11,PER,43.0,3.0,MEDIUM,15.0,87.078,24.39999999999999,6.643789733147672,inf,0,32.5,53.0,6.82025483831935,5.961519174213861,1.124529989115574,16,0,40.7,0.0,10.9,-25.2,1
R,11,PER,44.0,3.0,MEDIUM,16.0,87.289,22.599999999999994,6.668228248417403,inf,0,32.6,52.7,7.338074715951166,5.7056972193321,0.377437109590911,11,0,43.50000000000001,0.0,10.3,-27.0,1
R,11,PER,45.0,3.0,MEDIUM,17.0,87.432,20.799999999999997,6.692083742506628,inf,0,32.6,52.7,7.321755568758524,5.884445132496156,0.568215354193465,10,0,44.99999999999999,0.0,10.0,-28.8,1
R,11,PER,46.0,3.0,MEDIUM,18.0,87.573,19.0,6.714170529909472,inf,0,32.8,52.3,7.339586891025711,5.346189127432104,0.005327282783270668,13,0,40.19999999999998,0.0,9.0,-30.6,1
R,11,PER,47.0,3.0,MEDIUM,19.0,87.524,17.200000000000003,6.7357800142423265,inf,0,32.8,52.0,7.6824713129643865,5.45534897059642,0.029907590136879093,12,0,47.600000000000016,0.0,9.200000000000001,-32.4,1
R,11,PER,48.0,3.0,MEDIUM,20.0,88.716,15.399999999999991,6.756932389247553,inf,0,32.6,52.5,6.6443244943677815,5.2681841005162715,0.834218259532039,10,0,40.60000000000001,0.0,13.5,-34.2,1
R,11,PER,49.0,3.0,MEDIUM,21.0,87.889,13.599999999999994,6.778784897685177,inf,0,32.7,52.3,6.645726331386845,5.423190217841824,1.168163587285568,10,0,39.00000000000001,0.0,12.700000000000001,-36.0,1
R,11,PER,50.0,3.0,MEDIUM,22.0,87.496,11.799999999999997,6.8001700683022,inf,0,32.7,51.8,7.171767985978764,5.946664928211667,0.7998640720884254,12,0,36.60000000000001,0.0,9.8,-37.800000000000004,1
R,11,PER,51.0,3.0,MEDIUM,23.0,86.914,10.0,6.821107472256465,inf,0,32.6,52.2,6.579320699936421,5.7109167041434805,1.1237861160162048,11,0,43.89999999999996,0.0,9.5,-39.6,1
R,11,PER,52.0,3.0,MEDIUM,24.0,87.327,8.200000000000003,6.8416154764775925,inf,0,32.6,51.9,5.985769442077199,5.883107236798368,1.5619199879374386,13,0,40.599999999999994,0.0,12.100000000000001,-41.4,1
R,12,ANT,1.0,1.0,HARD,1.0,95.414,100.0,2.639057329615259,inf,1,31.8,55.8,5.1818822356552525,6.1174688412773754,2.9493529826795304,16,0,38.6,0.0,16.1,0.0,1
R,12,ANT,2.0,1.0,HARD,2.0,87.011,98.2,3.4657359027997265,inf,0,32.0,56.2,5.219876460483084,5.636096138034681,2.1940809144899958,12,0,38.099999999999994,0.0,14.8,-1.8,1
R,12,ANT,6.0,2.0,MEDIUM,1.0,140.752,91.0,3.7376696182833684,inf,1,32.5,56.4,5.7653730054015755,6.0560815939661,2.4843746489511265,17,0,34.900000000000034,0.0,27.200000000000003,0.0,0
R,12,ANT,7.0,2.0,MEDIUM,2.0,86.503,89.2,4.04305126783455,inf,0,32.5,56.3,6.15746120555324,5.570572663315724,1.6450297755432253,12,0,39.59999999999999,0.0,10.9,-1.8,1
R,12,ANT,8.0,2.0,MEDIUM,3.0,86.3,87.4,4.356708826689592,inf,0,32.4,56.2,6.106632359449292,5.316889540973213,1.4655650250663317,13,0,44.30000000000001,0.0,10.3,-3.6,1
R,12,ANT,9.0,2.0,MEDIUM,4.0,85.749,85.6,4.584967478670572,inf,0,32.5,56.4,5.497961525964322,5.371149287535491,2.032969798252462,11,0,39.4,0.0,10.0,-5.4,1
R,12,ANT,10.0,2.0,MEDIUM,5.0,86.352,83.8,4.770684624465665,inf,0,32.4,56.2,5.488070513825072,5.52591338034453,1.9146867222106203,14,0,39.2,0.0,13.100000000000001,-7.2,1
R,12,ANT,11.0,2.0,MEDIUM,6.0,86.101,82.0,4.9344739331306915,inf,0,32.4,55.8,5.232797059340621,5.5361099633752,2.3933839951626674,14,0,36.99999999999999,0.0,11.600000000000001,-9.0,1
R,12,ANT,12.0,2.0,MEDIUM,7.0,85.721,80.2,5.0689042022202315,inf,0,32.5,55.8,5.07373420802657,5.42828009917503,2.2811138820196324,13,0,33.40000000000002,0.0,12.9,-10.8,1
R,12,ANT,13.0,2.0,MEDIUM,8.0,85.469,78.4,5.181783550292085,inf,0,32.4,54.9,5.868373699119921,4.836753680145273,1.2515816005818934,11,0,39.80000000000003,0.0,10.3,-12.6,1
R,12,ANT,14.0,2.0,MEDIUM,9.0,85.828,76.6,5.288267030694535,inf,0,32.5,55.4,5.6170802031060845,5.2910052109853,1.9599094429950685,13,0,32.40000000000002,0.0,10.5,-14.4,1
R,12,ANT,15.0,2.0,MEDIUM,10.0,86.118,74.8,5.384495062789089,inf,0,32.6,53.8,5.243412540199981,5.360654953334857,2.3195664364027193,12,0,34.49999999999999,0.0,14.5,-16.2,1
R,12,ANT,16.0,2.0,MEDIUM,11.0,85.615,73.0,5.472270673671475,inf,0,32.6,54.9,5.623703878956205,4.875461488867841,1.5926010843113974,15,0,35.800000000000004,0.0,10.600000000000001,-18.0,1
R,12,ANT,17.0,2.0,MEDIUM,12.0,85.203,71.2,5.556828061699537,inf,0,32.6,54.9,5.388302810426015,4.893683513817282,1.869807334716926,14,0,43.79999999999999,0.0,10.200000000000001,-19.8,1
R,12,ANT,18.0,2.0,MEDIUM,13.0,85.224,69.4,5.631211781821365,inf,0,32.6,54.4,6.362517217975516,4.059192486317234,0.003168527861681218,11,0,34.29999999999998,0.0,8.6,-21.6,1
R,12,ANT,19.0,2.0,MEDIUM,14.0,85.729,67.6,5.703782474656201,inf,0,32.6,54.5,6.635277991121727,4.078106108835524,0.006224253901624522,10,0,39.00000000000001,0.0,7.7,-23.400000000000002,1
R,12,ANT,20.0,2.0,MEDIUM,15.0,85.589,65.8,5.771441123130016,inf,0,32.5,54.6,6.211244635908987,4.1927978988806185,0.2668223353609678,13,0,47.30000000000001,0.0,8.3,-25.2,1
R,12,ANT,21.0,2.0,MEDIUM,16.0,85.833,64.0,5.831882477283517,inf,0,32.5,54.4,6.797695820844211,4.12690523025752,0.011589918060660639,14,0,44.09999999999999,0.0,8.200000000000001,-27.0,1
R,12,ANT,22.0,2.0,MEDIUM,17.0,86.536,62.199999999999996,5.8888779583328805,inf,0,32.4,53.8,6.566025507473981,4.176617952246632,0.04253269313499912,11,0,32.99999999999999,0.0,9.700000000000001,-28.8,1
R,12,ANT,23.0,2.0,MEDIUM,18.0,86.685,60.4,5.942799375126701,inf,0,32.5,54.0,5.0517368730944705,4.95463963880523,2.165396633114845,14,0,35.79999999999999,0.0,13.3,-30.6,1
R,12,ANT,24.0,2.0,MEDIUM,19.0,85.994,58.6,5.991464547107982,inf,0,32.5,54.1,5.200477243941525,4.7271729602155546,2.1672094376734585,9,0,24.999999999999996,0.0,14.4,-32.4,1
R,12,ANT,25.0,2.0,MEDIUM,20.0,85.287,56.8,6.040254711277414,inf,0,32.4,53.2,5.284808037491564,5.0521239905891315,2.263743741037516,15,0,35.50000000000001,0.0,11.3,-34.2,1
R,12,ANT,27.0,2.0,MEDIUM,22.0,85.544,53.199999999999996,6.126869184114185,inf,0,32.5,54.3,5.429355945205065,4.919284636964045,1.869240018794353,10,0,39.1,0.0,12.5,-37.800000000000004,1
R,12,ANT,30.0,3.0,MEDIUM,1.0,84.595,47.8,6.220590170099739,inf,0,32.3,53.3,5.1905787259854765,4.912546705296765,2.0204204703413917,13,0,39.1,0.0,11.600000000000001,0.0,1
R,12,ANT,31.0,3.0,MEDIUM,2.0,84.816,46.0,6.253828811575473,inf,0,32.3,54.1,5.708444175204008,4.619626765118854,1.2313146399618269,12,0,40.50000000000002,0.0,9.600000000000001,-1.8,1
R,12,ANT,32.0,3.0,MEDIUM,3.0,84.672,44.199999999999996,6.289715570908998,inf,0,32.7,53.9,5.997735765642288,4.473927935705801,0.9676778575429591,12,0,44.10000000000002,0.0,8.4,-3.6,1
R,12,ANT,33.0,3.0,MEDIUM,4.0,84.976,42.4,6.322565239927284,inf,0,32.7,53.8,6.1487506867033135,4.508300879779192,0.7955165122773151,10,0,36.099999999999994,0.0,9.5,-5.4,1
R,12,ANT,34.0,3.0,MEDIUM,5.0,84.669,40.6,6.3561076606958915,inf,0,32.7,54.5,5.881941062900502,4.566396616276464,1.1731604857926132,14,0,36.79999999999996,0.0,9.9,-7.2,1
R,12,ANT,35.0,3.0,MEDIUM,6.0,84.421,38.8,6.386879319362645,inf,0,32.9,54.2,5.853184768152762,4.691296285701027,1.2146011767333196,10,0,37.09999999999998,0.0,8.5,-9.0,1
R,12,ANT,36.0,3.0,MEDIUM,7.0,84.684,37.0,6.416732282512326,inf,0,32.8,53.8,5.709888908181535,5.1063155961067945,1.55015605294809,13,0,44.10000000000001,0.0,11.600000000000001,-10.8,1
R,12,ANT,37.0,3.0,MEDIUM,8.0,84.463,35.2,6.4457198193855785,inf,0,32.8,53.6,6.462165138011952,4.0429761812514275,0.060602949297020155,9,0,40.29999999999998,0.0,8.0,-12.6,1
R,12,ANT,38.0,3.0,MEDIUM,9.0,84.86,33.39999999999999,6.47543271670409,inf,0,32.8,53.7,6.661556853000797,4.169828496260741,0.03192733486351266,13,0,36.000000000000014,0.0,9.0,-14.4,1
R,12,ANT,39.0,3.0,MEDIUM,10.0,84.725,31.599999999999994,6.504288173536645,inf,0,32.7,53.8,6.439018156164739,4.0592114601571385,0.14674885027355203,13,0,44.900000000000006,0.0,8.1,-16.2,1
R,12,ANT,40.0,3.0,MEDIUM,11.0,84.613,29.799999999999997,6.530877627725885,inf,0,32.8,53.4,6.501012100998706,4.106623694363787,0.16387008242044618,10,0,44.59999999999997,0.0,8.9,-18.0,1
R,12,ANT,41.0,3.0,MEDIUM,12.0,84.577,28.0,6.558197802812269,inf,0,32.8,53.1,6.5101052296708,4.0167312389441845,0.08041185564436779,11,0,47.69999999999999,0.0,8.5,-19.8,1
R,12,ANT,42.0,3.0,MEDIUM,13.0,84.347,26.200000000000003,6.584791392385716,inf,0,32.8,52.9,6.573099387202477,4.074442193574596,0.11633299713648797,10,0,46.30000000000003,0.0,7.800000000000001,-21.6,1
R,12,ANT,43.0,3.0,MEDIUM,14.0,84.478,24.39999999999999,6.608000625296087,inf,0,32.7,53.3,6.471766388727662,4.062495017340999,0.10002067954483392,13,0,43.799999999999976,0.0,7.7,-23.400000000000002,1
R,12,ANT,44.0,3.0,MEDIUM,15.0,84.344,22.599999999999994,6.6320017773956295,inf,0,32.5,53.0,6.456761752207606,4.027952967900374,0.1591647098008697,12,0,46.3,0.0,6.9,-25.2,1
R,12,ANT,45.0,3.0,MEDIUM,16.0,84.037,20.799999999999997,6.656726524178391,inf,0,32.6,52.5,6.321699973562613,4.057591682071401,0.3600100373617912,13,0,44.699999999999996,0.0,7.6000000000000005,-27.0,1
R,12,ANT,46.0,3.0,MEDIUM,17.0,83.861,19.0,6.680854678790215,inf,0,32.6,52.7,6.085967318120527,4.189039980476076,0.6480451192692579,12,0,39.4,0.0,7.6000000000000005,-28.8,1
R,12,ANT,47.0,3.0,MEDIUM,18.0,84.128,17.200000000000003,6.703188113240863,inf,0,32.8,52.7,5.8054624432548,4.530070002608156,1.1324125992122402,15,0,40.19999999999998,0.0,9.5,-30.6,1
R,12,ANT,48.0,3.0,MEDIUM,19.0,84.572,15.399999999999991,6.725033642166843,inf,0,32.8,52.3,5.556946502151517,4.998029908216862,1.5488795959616584,12,0,36.50000000000002,0.0,12.8,-32.4,1
R,12,ANT,50.0,3.0,MEDIUM,21.0,84.124,11.799999999999997,6.7650389767805414,inf,0,32.6,52.6,5.22438594277807,4.555271296247085,1.7476771939678952,11,0,39.300000000000004,0.0,10.200000000000001,-36.0,1
R,12,ANT,51.0,3.0,MEDIUM,22.0,84.398,10.0,6.785587645007929,inf,0,32.7,52.3,5.87694621000216,4.366152710559758,0.9761607026543453,14,0,40.899999999999984,0.0,9.5,-37.800000000000004,1
R,12,ANT,52.0,3.0,MEDIUM,23.0,84.305,8.200000000000003,6.805722553416985,inf,0,32.6,52.4,6.410589417827964,3.915009871109346,0.01740038067530214,12,0,39.600000000000016,0.0,8.200000000000001,-39.6,1
R,12,ANT,53.0,3.0,MEDIUM,24.0,83.504,6.3999999999999915,6.826545223556594,inf,0,32.6,52.2,5.588035540187652,4.2651461007338085,1.1339253194429662,12,0,39.39999999999999,0.0,8.9,-41.4,1
R,14,ALO,2.0,1.0,HARD,1.0,91.15,98.2,3.6635616461296463,inf,0,32.0,56.2,6.9840642446108365,7.76262035711879,1.735002165247376,14,0,51.59999999999998,0.0,12.700000000000001,0.0,1
R,14,ALO,6.0,2.0,SOFT,1.0,125.482,91.0,3.912023005428146,inf,1,32.5,56.4,9.121839020960795,7.557417139615922,1.4973033309100743,17,1,51.39999999999998,1.0000000000000058,21.3,0.0,0
R,14,ALO,7.0,2.0,SOFT,2.0,89.577,89.2,4.248495242049359,inf,0,32.5,56.3,7.695215201644421,6.906553894711637,1.0449208758807824,15,1,45.6,0.49999999999999856,8.3,-1.8,1
R,14,ALO,8.0,2.0,SOFT,3.0,87.961,87.4,4.51085950651685,inf,0,32.4,56.2,7.047522942461367,6.843586383893561,0.8705363380723578,16,0,48.60000000000001,0.0,8.8,-3.6,1
R,14,ALO,9.0,2.0,SOFT,4.0,88.093,85.6,4.709530201312334,inf,0,32.5,56.4,7.358698036260057,7.086239987707301,0.6523628566331879,16,0,45.90000000000002,0.0,8.0,-5.4,1
R,14,ALO,10.0,2.0,SOFT,5.0,88.261,83.8,4.882801922586371,inf,0,32.4,55.8,7.345911583602275,6.627649645365982,0.9159263449367369,17,0,49.09999999999999,0.0,11.5,-7.2,1
R,14,ALO,11.0,2.0,SOFT,6.0,88.548,82.0,5.030437921392435,inf,0,32.4,55.8,7.240551930597224,6.639078793447368,0.8100508203345936,17,0,47.599999999999994,0.0,12.100000000000001,-9.0,1
R,14,ALO,12.0,2.0,SOFT,7.0,88.323,80.2,5.153291594497779,inf,0,32.4,55.3,7.777797567838595,6.192061345834242,0.42219017766697703,19,0,50.10000000000004,0.0,9.700000000000001,-10.8,1
R,14,ALO,13.0,2.0,SOFT,8.0,88.213,78.4,5.262690188904886,inf,0,32.4,54.9,8.033138271050365,5.82097875368043,0.3021635934669329,14,0,50.29999999999999,0.0,9.0,-12.6,1
R,14,ALO,14.0,2.0,SOFT,9.0,88.889,76.6,5.356586274672012,inf,0,32.5,55.0,7.673599742119139,6.3092756892555855,0.6073623602909003,16,0,45.90000000000001,0.0,12.200000000000001,-14.4,1
R,14,ALO,15.0,2.0,SOFT,10.0,88.951,74.8,5.4510384535657,inf,0,32.6,53.8,7.576370926684767,6.451010567053929,0.8439381124274469,12,1,43.10000000000001,0.49999999999999856,11.200000000000001,-16.2,1
R,14,ALO,16.0,2.0,SOFT,11.0,88.058,73.0,5.53338948872752,inf,0,32.6,54.9,7.6322948923105125,5.606979287955298,0.0007914784979413059,18,1,44.20000000000003,0.9000000000000042,9.0,-18.0,1
R,14,ALO,17.0,2.0,SOFT,12.0,89.39,71.2,5.616771097666572,inf,0,32.7,54.7,9.025185163578346,5.694221936752731,0.0037345526308091162,15,0,53.50000000000003,0.0,9.600000000000001,-19.8,1
R,14,ALO,18.0,2.0,SOFT,13.0,88.488,69.4,5.68697535633982,inf,0,32.6,54.4,7.816684686671854,6.10305629697113,0.18896040326716024,17,0,49.300000000000004,0.0,10.700000000000001,-21.6,1
R,14,ALO,19.0,2.0,SOFT,14.0,89.067,67.6,5.75890177387728,inf,0,32.6,54.2,8.725922246567333,5.81599121043068,0.0077021639146860645,14,1,51.4,2.6,8.8,-23.400000000000002,1
R,14,ALO,20.0,2.0,SOFT,15.0,88.702,65.8,5.820082930352362,inf,0,32.5,54.6,8.392805274919729,5.397702737784981,0.002880318924846425,10,0,55.1,0.0,9.200000000000001,-25.2,1
R,14,ALO,21.0,2.0,SOFT,16.0,88.45,64.0,5.877735781779639,inf,0,32.5,53.8,8.049786381908968,6.15625988791235,0.07812476068606349,15,0,47.399999999999984,0.0,9.1,-27.0,1
R,14,ALO,22.0,2.0,SOFT,17.0,88.719,62.199999999999996,5.929589143389895,inf,0,32.4,53.8,7.243144517114813,4.740286174829925,8.117512126199203e-05,19,0,46.2,0.0,9.200000000000001,-28.8,1
R,16,LEC,1.0,1.0,SOFT,1.0,89.371,100.0,1.0986122886681096,inf,0,31.8,55.8,7.70865446423691,4.695664771757664,0.44032414672282055,14,0,44.000000000000014,0.0,10.100000000000001,0.0,1
R,18,STR,1.0,1.0,SOFT,1.0,97.717,100.0,2.9444389791664403,inf,1,31.8,55.8,8.265849521311475,6.679165702057217,1.5126188388925843,15,0,45.4,0.0,16.3,0.0,1
R,18,STR,2.0,1.0,SOFT,2.0,92.315,98.2,3.713572066704308,inf,0,32.0,56.2,7.352684688150287,6.9984515385390464,1.1175897369682375,14,0,36.1,0.0,14.200000000000001,-1.8,1
R,18,STR,6.0,2.0,HARD,1.0,127.64,91.0,3.8918202981106265,inf,1,32.5,56.4,7.740226170170001,7.315535188236982,1.7828523040222795,18,0,45.29999999999998,0.0,28.1,0.0,0
R,18,STR,7.0,2.0,HARD,2.0,90.832,89.2,4.2626798770413155,inf,1,32.5,56.3,8.144403263717427,6.304053102827044,0.4492243822891324,15,0,29.299999999999997,0.0,13.8,-1.8,1
R,18,STR,8.0,2.0,HARD,3.0,89.718,87.4,4.532599493153256,inf,0,32.4,56.2,7.994227716429421,5.827109604626804,0.005580773603463938,15,0,33.40000000000001,0.0,12.600000000000001,-3.6,1
R,18,STR,9.0,2.0,HARD,4.0,89.406,85.6,4.727387818712341,inf,0,32.5,56.4,8.131482542240864,5.516742484480591,0.0005542773270383214,12,0,34.70000000000001,0.0,9.1,-5.4,1
R,18,STR,10.0,2.0,HARD,5.0,89.06,83.8,4.897839799950911,inf,0,32.4,55.8,8.258350631340333,5.6126021265872605,0.002628938527360351,14,0,32.8,0.0,9.700000000000001,-7.2,1
R,18,STR,11.0,2.0,HARD,6.0,88.415,82.0,5.043425116919247,inf,0,32.4,55.8,8.280233607223137,5.70287558552225,0.12260286185450821,11,0,38.60000000000001,0.0,9.700000000000001,-9.0,1
R,18,STR,12.0,2.0,HARD,7.0,88.887,80.2,5.1647859739235145,inf,0,32.4,55.3,7.86965520791831,5.610911940282035,0.018126370895667817,15,0,37.19999999999999,0.0,11.200000000000001,-10.8,1
R,18,STR,13.0,2.0,HARD,8.0,88.946,78.4,5.272999558563747,inf,0,32.4,54.9,8.429854524582108,5.579957494929859,0.004413451664286189,16,0,32.30000000000001,0.0,10.5,-12.6,1
R,18,STR,14.0,2.0,HARD,9.0,89.076,76.6,5.365976015021851,inf,0,32.5,55.0,8.367895570227233,5.565320906499903,0.004449530581970139,13,0,31.09999999999997,0.0,10.0,-14.4,1
R,18,STR,15.0,2.0,HARD,10.0,89.438,74.8,5.459585514144159,inf,0,32.6,53.8,8.513856767262347,5.309881734096731,0.0014995830659585746,13,0,32.099999999999994,0.0,11.200000000000001,-16.2,1
R,18,STR,16.0,2.0,HARD,11.0,89.347,73.0,5.545177444479562,inf,0,32.6,54.9,8.492323692195932,5.101987701447164,0.0006323898043745514,15,0,31.400000000000002,0.0,12.0,-18.0,1
R,18,STR,17.0,2.0,HARD,12.0,89.085,71.2,5.6240175061873385,inf,0,32.7,54.7,8.491733425921552,5.267440516905388,0.00038910438109690195,15,0,31.80000000000002,0.0,12.3,-19.8,1
R,18,STR,18.0,2.0,HARD,13.0,89.285,69.4,5.697093486505405,inf,0,32.6,54.5,8.254757198712525,4.951399851161852,0.0007380290972871396,11,0,32.49999999999999,0.0,11.8,-21.6,1
R,18,STR,19.0,2.0,HARD,14.0,89.11,67.6,5.765191102784844,inf,0,32.6,54.2,8.349259406575936,5.181962829290125,0.0005990486826371889,13,0,29.39999999999998,0.0,11.9,-23.400000000000002,1
R,18,STR,20.0,2.0,HARD,15.0,89.196,65.8,5.82600010738045,inf,0,32.5,54.4,8.513290291078329,4.842617353747675,0.00020805140423948388,16,0,31.399999999999984,0.0,11.5,-25.2,1
R,18,STR,21.0,2.0,HARD,16.0,89.655,64.0,5.886104031450156,inf,0,32.5,53.8,8.48244277891765,5.28499220819518,0.0009873243915984777,13,0,28.900000000000016,0.0,12.100000000000001,-27.0,1
R,18,STR,22.0,2.0,HARD,17.0,89.206,62.199999999999996,5.937536205082426,inf,0,32.5,54.0,8.384461165936795,5.0605830888922,6.146597078457723e-05,12,0,30.10000000000003,0.0,9.4,-28.8,1
R,18,STR,24.0,2.0,HARD,19.0,89.978,58.6,6.035481432524756,inf,0,32.4,53.2,8.754691607860419,5.0057782726761735,6.131612530900735e-05,15,0,34.50000000000002,0.0,7.7,-32.4,1
R,18,STR,26.0,2.0,HARD,21.0,89.445,55.0,6.1224928095143865,inf,0,32.5,54.3,8.93138500377745,5.219109644113078,0.0001812529599716822,13,0,35.59999999999998,0.0,11.0,-36.0,1
R,22,TSU,1.0,1.0,HARD,1.0,96.174,100.0,2.70805020110221,inf,1,31.8,55.8,8.612732090095987,5.374407255796267,0.7052005360607216,14,0,30.900000000000023,0.0,20.0,0.0,1
R,22,TSU,2.0,1.0,HARD,2.0,88.814,98.2,3.5263605246161616,inf,0,32.0,56.2,7.3309441190730755,4.617633324014521,0.00016765668727987865,15,0,31.600000000000023,0.0,10.200000000000001,-1.8,1
R,22,TSU,6.0,2.0,MEDIUM,1.0,136.065,91.0,3.7612001156935624,inf,1,32.5,56.4,9.51125128305555,5.8011328345997395,0.044529352639819046,16,0,33.999999999999986,0.0,24.200000000000003,0.0,0
R,22,TSU,7.0,2.0,MEDIUM,2.0,88.09,89.2,4.110873864173311,inf,1,32.5,56.3,7.686867053727637,5.622713392586187,0.20753462440689974,10,0,33.8,0.0,15.4,-1.8,1
R,22,TSU,8.0,2.0,MEDIUM,3.0,87.369,87.4,4.406719247264253,inf,0,32.4,56.2,7.783033457247541,5.5677014134230465,0.003390155815516738,11,0,39.59999999999999,0.0,14.200000000000001,-3.6,1
R,22,TSU,9.0,2.0,MEDIUM,4.0,86.631,85.6,4.61512051684126,inf,0,32.5,56.4,7.293723855640849,4.722359929314299,0.0022437256476948875,16,0,32.20000000000001,0.0,14.3,-5.4,1
R,22,TSU,10.0,2.0,MEDIUM,5.0,86.994,83.8,4.804021044733257,inf,0,32.4,55.8,7.281747922727164,4.768585256308399,0.0011664389167569747,11,0,25.900000000000002,0.0,12.700000000000001,-7.2,1
R,22,TSU,11.0,2.0,MEDIUM,6.0,86.859,82.0,4.962844630259907,inf,0,32.4,55.8,7.416511528664918,4.904592516802369,0.0009151151539410554,9,0,28.39999999999999,0.0,12.100000000000001,-9.0,1
R,22,TSU,12.0,2.0,MEDIUM,7.0,86.733,80.2,5.099866427824199,inf,0,32.5,55.8,7.292037451879548,4.765126400777906,0.0004244507321784213,14,0,33.00000000000002,0.0,11.8,-10.8,1
R,22,TSU,13.0,2.0,MEDIUM,8.0,86.481,78.4,5.214935757608986,inf,0,32.4,54.9,7.344884559093797,4.851155739610844,0.005195274864136953,10,0,38.900000000000006,0.0,10.8,-12.6,1
R,22,TSU,14.0,2.0,MEDIUM,9.0,86.876,76.6,5.313205979041787,inf,0,32.5,55.4,7.1147848425655456,4.570985610887657,0.003326165433445308,11,0,23.80000000000002,0.0,11.9,-14.4,1
R,22,TSU,15.0,2.0,MEDIUM,10.0,86.53,74.8,5.4116460518550396,inf,0,32.6,53.8,7.279157734544794,4.719393429128188,0.0013857055419891943,10,0,39.40000000000002,0.0,11.100000000000001,-16.2,1
R,22,TSU,16.0,2.0,MEDIUM,11.0,86.692,73.0,5.501258210544727,inf,0,32.6,54.9,7.166436580485469,4.675593044737168,0.003751297908593582,10,0,39.29999999999996,0.0,11.200000000000001,-18.0,1
R,22,TSU,17.0,2.0,MEDIUM,12.0,86.585,71.2,5.583496308781699,inf,0,32.7,54.7,7.239896696846035,4.7755858555194095,0.003780629811752003,10,0,34.900000000000006,0.0,12.4,-19.8,1
