session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,43,COL,21.0,1.0,MEDIUM,21.0,100.468,64.0,6.054439346269371,inf,1,26.0,40.8,5.911755418102253,4.094513400951027,0.7505696763052215,10,0,29.7,0.0,17.5,-36.0,1
R,43,COL,24.0,2.0,HARD,1.0,94.712,58.6,6.169610732491456,inf,0,25.3,41.3,7.277369664207988,3.9518910206364986,0.18123816026897524,12,0,36.60000000000001,0.0,14.200000000000001,0.0,1
R,43,COL,25.0,2.0,HARD,2.0,94.281,56.8,6.206575926724928,inf,0,25.4,39.3,7.068043396011171,3.90098835184679,0.08644598492613685,14,0,35.59999999999999,0.0,13.200000000000001,-1.8,1
R,43,COL,26.0,2.0,HARD,3.0,94.712,55.0,6.244166900663736,inf,0,25.6,39.3,7.240156446031403,3.8420044405517264,0.18471417982868815,14,0,35.300000000000004,0.0,13.700000000000001,-3.6,1
R,43,COL,27.0,2.0,HARD,4.0,94.61,53.199999999999996,6.282266746896006,inf,0,25.1,39.3,6.785938030669817,4.064931193914074,0.594922766990325,13,0,29.400000000000002,0.0,13.4,-5.4,1
R,43,COL,28.0,2.0,HARD,5.0,94.652,51.4,6.315358001522335,inf,0,24.8,38.4,6.765802835557437,3.8968998668647066,0.39064319000096936,11,0,34.500000000000014,0.0,13.600000000000001,-7.2,1
R,43,COL,29.0,2.0,HARD,6.0,94.868,49.6,6.349138991379798,inf,0,24.9,38.1,6.972072721440144,3.918584092063596,0.25450318270316835,12,0,35.4,0.0,13.0,-9.0,1
R,43,COL,30.0,2.0,HARD,7.0,94.744,47.8,6.3835066348840055,inf,0,25.4,37.5,6.785570753125654,3.938124246478076,0.45203094634851154,13,0,32.69999999999999,0.0,14.0,-10.8,1
R,43,COL,31.0,2.0,HARD,8.0,95.017,46.0,6.416732282512326,inf,0,25.0,38.8,6.602190941562793,4.040229591896437,0.5716184777284635,14,0,32.80000000000001,0.0,13.0,-12.6,1
R,43,COL,33.0,2.0,HARD,10.0,95.319,42.4,6.484635235635252,inf,0,25.6,38.3,6.801812802582889,4.128885348617159,0.6838079294976177,12,0,35.200000000000024,0.0,13.600000000000001,-16.2,1
